Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Nm,Course Title Nm
1,Nicholas Sitar,2,Civil & Environmental Eng,173,C,Groundwater: Seepage
1,Jonathan Bray,4,Civil & Environmental Eng,175,A+,Geot Geoenv Engrg
7,Jonathan Bray,4,Civil & Environmental Eng,175,A,Geot Geoenv Engrg
13,Jonathan Bray,3.7,Civil & Environmental Eng,175,A-,Geot Geoenv Engrg
14,Jonathan Bray,3.3,Civil & Environmental Eng,175,B+,Geot Geoenv Engrg
11,Jonathan Bray,3,Civil & Environmental Eng,175,B,Geot Geoenv Engrg
11,Jonathan Bray,2.7,Civil & Environmental Eng,175,B-,Geot Geoenv Engrg
6,Jonathan Bray,2.3,Civil & Environmental Eng,175,C+,Geot Geoenv Engrg
2,Jonathan Bray,2,Civil & Environmental Eng,175,C,Geot Geoenv Engrg
1,Jonathan Bray,1.7,Civil & Environmental Eng,175,C-,Geot Geoenv Engrg
2,Richard Short,4,Civil & Environmental Eng,177,A+,Fdn Engrg Design
1,Richard Short,4,Civil & Environmental Eng,177,A,Fdn Engrg Design
19,Richard Short,3.7,Civil & Environmental Eng,177,A-,Fdn Engrg Design
11,Richard Short,3.3,Civil & Environmental Eng,177,B+,Fdn Engrg Design
13,Richard Short,3,Civil & Environmental Eng,177,B,Fdn Engrg Design
9,Richard Short,2.7,Civil & Environmental Eng,177,B-,Fdn Engrg Design
1,Richard Short,2,Civil & Environmental Eng,177,C,Fdn Engrg Design
1,Richard Short,,Civil & Environmental Eng,177,Pass,Fdn Engrg Design
2,David Alumbaugh,4,Civil & Environmental Eng,C178,A,Applied Geophysics
3,David Alumbaugh,3.7,Civil & Environmental Eng,C178,A-,Applied Geophysics
1,David Alumbaugh,3.3,Civil & Environmental Eng,C178,B+,Applied Geophysics
2,David Alumbaugh,3,Civil & Environmental Eng,C178,B,Applied Geophysics
2,David Alumbaugh,2.7,Civil & Environmental Eng,C178,B-,Applied Geophysics
1,David Alumbaugh,,Civil & Environmental Eng,C178,Pass,Applied Geophysics
1,Raja Sengupta,4,Civil & Environmental Eng,191,A+,Cee System Analysis
4,Raja Sengupta,4,Civil & Environmental Eng,191,A,Cee System Analysis
15,Raja Sengupta,3.7,Civil & Environmental Eng,191,A-,Cee System Analysis
4,Raja Sengupta,3.3,Civil & Environmental Eng,191,B+,Cee System Analysis
10,Raja Sengupta,3,Civil & Environmental Eng,191,B,Cee System Analysis
2,Raja Sengupta,2.7,Civil & Environmental Eng,191,B-,Cee System Analysis
1,Raja Sengupta,2,Civil & Environmental Eng,191,C,Cee System Analysis
1,Raja Sengupta,1,Civil & Environmental Eng,191,D,Cee System Analysis
1,Raja Sengupta,0,Civil & Environmental Eng,191,F,Cee System Analysis
1,Armen Der Kiureghian,4,Civil & Environmental Eng,193,A+,Eng Risk Analysis
3,Armen Der Kiureghian,4,Civil & Environmental Eng,193,A,Eng Risk Analysis
3,Armen Der Kiureghian,3.7,Civil & Environmental Eng,193,A-,Eng Risk Analysis
3,Armen Der Kiureghian,3.3,Civil & Environmental Eng,193,B+,Eng Risk Analysis
2,Armen Der Kiureghian,3,Civil & Environmental Eng,193,B,Eng Risk Analysis
4,Armen Der Kiureghian,2.7,Civil & Environmental Eng,193,B-,Eng Risk Analysis
4,Armen Der Kiureghian,2.3,Civil & Environmental Eng,193,C+,Eng Risk Analysis
2,Armen Der Kiureghian,0,Civil & Environmental Eng,193,F,Eng Risk Analysis
1,Abolhassan Astaneh-Asl,4,Civil & Environmental Eng,H194,A+,Honors Ugrad Res
1,Filippos Filippou,3.3,Civil & Environmental Eng,H194,B+,Honors Ugrad Res
1,Filippos Filippou,,Civil & Environmental Eng,H194,Pass,Honors Ugrad Res
33,Marios Panagiotou,,Civil & Environmental Eng,198,Pass,Directed Group Stdy
7,Paulo Monteiro,,Civil & Environmental Eng,198,Pass,Directed Group Stdy
6,James Rector,,Civil & Environmental Eng,198,Pass,Directed Group Stdy
7,Evan Variano,,Civil & Environmental Eng,198,Pass,Directed Group Stdy
1,Ashok Gadgil,,Civil & Environmental Eng,199,Pass,Superv Indep Study
1,Juan Pestana-Nascimento,,Civil & Environmental Eng,199,Pass,Superv Indep Study
4,Evan Variano,,Civil & Environmental Eng,199,Pass,Superv Indep Study
1,Shaofan Li,,Civil & Environmental Eng,199,Pass,Superv Indep Study
1,Stephen Mahin,,Civil & Environmental Eng,199,Pass,Superv Indep Study
1,David Sedlak,,Civil & Environmental Eng,199,Pass,Superv Indep Study
2,Fotini Chow,4,Civil & Environmental Eng,200A,A+,Env Fluid Mechs
9,Fotini Chow,4,Civil & Environmental Eng,200A,A,Env Fluid Mechs
5,Fotini Chow,3.7,Civil & Environmental Eng,200A,A-,Env Fluid Mechs
10,Fotini Chow,3.3,Civil & Environmental Eng,200A,B+,Env Fluid Mechs
10,Fotini Chow,3,Civil & Environmental Eng,200A,B,Env Fluid Mechs
1,Fotini Chow,,Civil & Environmental Eng,200A,Pass,Env Fluid Mechs
2,Yoram Rubin,4,Civil & Environmental Eng,202A,A+,Vadose Zone Hyd
6,Yoram Rubin,4,Civil & Environmental Eng,202A,A,Vadose Zone Hyd
4,Yoram Rubin,3.7,Civil & Environmental Eng,202A,A-,Vadose Zone Hyd
1,Yoram Rubin,3.3,Civil & Environmental Eng,202A,B+,Vadose Zone Hyd
2,Yoram Rubin,3,Civil & Environmental Eng,202A,B,Vadose Zone Hyd
1,James Hunt,4,Civil & Environmental Eng,211A,A+,Env Phys Chem Proc
10,James Hunt,4,Civil & Environmental Eng,211A,A,Env Phys Chem Proc
5,James Hunt,3.7,Civil & Environmental Eng,211A,A-,Env Phys Chem Proc
6,James Hunt,3.3,Civil & Environmental Eng,211A,B+,Env Phys Chem Proc
7,James Hunt,3,Civil & Environmental Eng,211A,B,Env Phys Chem Proc
1,James Hunt,2.7,Civil & Environmental Eng,211A,B-,Env Phys Chem Proc
1,Robert Harley,4,Civil & Environmental Eng,218A,A+,Air Quality Eng
9,Robert Harley,4,Civil & Environmental Eng,218A,A,Air Quality Eng
8,Robert Harley,3.7,Civil & Environmental Eng,218A,A-,Air Quality Eng
6,Robert Harley,3.3,Civil & Environmental Eng,218A,B+,Air Quality Eng
4,Robert Harley,3,Civil & Environmental Eng,218A,B,Air Quality Eng
2,Robert Harley,,Civil & Environmental Eng,218A,Pass,Air Quality Eng
1,Filippos Filippou,4,Civil & Environmental Eng,220,A+,Struct Anly Theory
6,Filippos Filippou,4,Civil & Environmental Eng,220,A,Struct Anly Theory
10,Filippos Filippou,3.7,Civil & Environmental Eng,220,A-,Struct Anly Theory
21,Filippos Filippou,3.3,Civil & Environmental Eng,220,B+,Struct Anly Theory
13,Filippos Filippou,3,Civil & Environmental Eng,220,B,Struct Anly Theory
8,Filippos Filippou,2.7,Civil & Environmental Eng,220,B-,Struct Anly Theory
1,Anil Chopra,4,Civil & Environmental Eng,225,A+,Dynamics Of Struct
9,Anil Chopra,4,Civil & Environmental Eng,225,A,Dynamics Of Struct
9,Anil Chopra,3.7,Civil & Environmental Eng,225,A-,Dynamics Of Struct
19,Anil Chopra,3.3,Civil & Environmental Eng,225,B+,Dynamics Of Struct
18,Anil Chopra,3,Civil & Environmental Eng,225,B,Dynamics Of Struct
3,Anil Chopra,2.7,Civil & Environmental Eng,225,B-,Dynamics Of Struct
4,Anil Chopra,2.3,Civil & Environmental Eng,225,C+,Dynamics Of Struct
1,Anil Chopra,,Civil & Environmental Eng,225,Pass,Dynamics Of Struct
1,Sanjay Govindjee,4,Civil & Environmental Eng,C231,A+,Mechs Of Solids
7,Sanjay Govindjee,4,Civil & Environmental Eng,C231,A,Mechs Of Solids
6,Sanjay Govindjee,3.7,Civil & Environmental Eng,C231,A-,Mechs Of Solids
1,Sanjay Govindjee,3,Civil & Environmental Eng,C231,B,Mechs Of Solids
1,Sanjay Govindjee,2,Civil & Environmental Eng,C231,C,Mechs Of Solids
1,Francisco Armero,4,Civil & Environmental Eng,233,A+,Comp Mechanics
1,Francisco Armero,4,Civil & Environmental Eng,233,A,Comp Mechanics
2,Francisco Armero,3.7,Civil & Environmental Eng,233,A-,Comp Mechanics
1,Claudia Ostertag,4,Civil & Environmental Eng,240,A+,Civil Eng Mater
3,Claudia Ostertag,4,Civil & Environmental Eng,240,A,Civil Eng Mater
6,Claudia Ostertag,3.7,Civil & Environmental Eng,240,A-,Civil Eng Mater
3,Claudia Ostertag,3.3,Civil & Environmental Eng,240,B+,Civil Eng Mater
2,Claudia Ostertag,3,Civil & Environmental Eng,240,B,Civil Eng Mater
2,Claudia Ostertag,2.7,Civil & Environmental Eng,240,B-,Civil Eng Mater
1,Jack Moehle,4,Civil & Environmental Eng,244,A+,Rein Con Struc
10,Jack Moehle,4,Civil & Environmental Eng,244,A,Rein Con Struc
11,Jack Moehle,3.7,Civil & Environmental Eng,244,A-,Rein Con Struc
4,Jack Moehle,3.3,Civil & Environmental Eng,244,B+,Rein Con Struc
20,Jack Moehle,3,Civil & Environmental Eng,244,B,Rein Con Struc
2,Abolhassan Astaneh-Asl,4,Civil & Environmental Eng,248,A+,Behav Of Steel Str
8,Abolhassan Astaneh-Asl,4,Civil & Environmental Eng,248,A,Behav Of Steel Str
4,Abolhassan Astaneh-Asl,3.7,Civil & Environmental Eng,248,A-,Behav Of Steel Str
2,Michael Cassidy,4,Civil & Environmental Eng,251,A+,Oper Trans Fcilites
9,Michael Cassidy,4,Civil & Environmental Eng,251,A,Oper Trans Fcilites
9,Michael Cassidy,3.7,Civil & Environmental Eng,251,A-,Oper Trans Fcilites
10,Michael Cassidy,3.3,Civil & Environmental Eng,251,B+,Oper Trans Fcilites
4,Michael Cassidy,3,Civil & Environmental Eng,251,B,Oper Trans Fcilites
1,Michael Cassidy,,Civil & Environmental Eng,251,Pass,Oper Trans Fcilites
1,Samer Madanat,4,Civil & Environmental Eng,252,A+,Systems Anal Trans
8,Samer Madanat,4,Civil & Environmental Eng,252,A,Systems Anal Trans
15,Samer Madanat,3.7,Civil & Environmental Eng,252,A-,Systems Anal Trans
12,Samer Madanat,3.3,Civil & Environmental Eng,252,B+,Systems Anal Trans
1,Samer Madanat,3,Civil & Environmental Eng,252,B,Systems Anal Trans
1,Samer Madanat,2.7,Civil & Environmental Eng,252,B-,Systems Anal Trans
1,Samer Madanat,,Civil & Environmental Eng,252,Pass,Systems Anal Trans
7,Alexander Skabardonis,4,Civil & Environmental Eng,253,A,Intel Trans Systems
11,Alexander Skabardonis,3.7,Civil & Environmental Eng,253,A-,Intel Trans Systems
2,Susan Shaheen; Timothy Lipman,4,Civil & Environmental Eng,256,A+,Transp Sustainab
3,Susan Shaheen; Timothy Lipman,4,Civil & Environmental Eng,256,A,Transp Sustainab
9,Susan Shaheen; Timothy Lipman,3.3,Civil & Environmental Eng,256,B+,Transp Sustainab
1,Susan Shaheen; Timothy Lipman,3,Civil & Environmental Eng,256,B,Transp Sustainab
1,Susan Shaheen; Timothy Lipman,,Civil & Environmental Eng,256,Pass,Transp Sustainab
5,Carlos Daganzo,4,Civil & Environmental Eng,258,A+,Logistics
3,Carlos Daganzo,4,Civil & Environmental Eng,258,A,Logistics
3,Carlos Daganzo,3.7,Civil & Environmental Eng,258,A-,Logistics
2,Carlos Daganzo,3.3,Civil & Environmental Eng,258,B+,Logistics
1,Mark Hansen,4,Civil & Environmental Eng,262,A+,Anal Trans Data
8,Mark Hansen,4,Civil & Environmental Eng,262,A,Anal Trans Data
9,Mark Hansen,3.7,Civil & Environmental Eng,262,A-,Anal Trans Data
7,Mark Hansen,3.3,Civil & Environmental Eng,262,B+,Anal Trans Data
7,H Ballard,4,Civil & Environmental Eng,268A,A+,Lean Constr Concept
6,H Ballard,4,Civil & Environmental Eng,268A,A,Lean Constr Concept
7,H Ballard,3.7,Civil & Environmental Eng,268A,A-,Lean Constr Concept
1,H Ballard,3.3,Civil & Environmental Eng,268A,B+,Lean Constr Concept
2,H Ballard,3,Civil & Environmental Eng,268A,B,Lean Constr Concept
1,H Ballard,,Civil & Environmental Eng,268A,Pass,Lean Constr Concept
9,Arpad Horvath,4,Civil & Environmental Eng,268E,A+,Civil Sys Environ
35,Arpad Horvath,4,Civil & Environmental Eng,268E,A,Civil Sys Environ
1,Arpad Horvath,3.7,Civil & Environmental Eng,268E,A-,Civil Sys Environ
1,Arpad Horvath,,Civil & Environmental Eng,268E,Pass,Civil Sys Environ
6,Charles Ibbs,4,Civil & Environmental Eng,268H,A,Planning & Control
8,Charles Ibbs,3.7,Civil & Environmental Eng,268H,A-,Planning & Control
7,Charles Ibbs,3.3,Civil & Environmental Eng,268H,B+,Planning & Control
1,Charles Ibbs,3,Civil & Environmental Eng,268H,B,Planning & Control
1,Charles Ibbs,,Civil & Environmental Eng,268H,Pass,Planning & Control
2,Raymond Seed,4,Civil & Environmental Eng,270,A+,Advan Geomechanics
8,Raymond Seed,4,Civil & Environmental Eng,270,A,Advan Geomechanics
2,Raymond Seed,3.7,Civil & Environmental Eng,270,A-,Advan Geomechanics
3,Raymond Seed,3.3,Civil & Environmental Eng,270,B+,Advan Geomechanics
6,Raymond Seed,3,Civil & Environmental Eng,270,B,Advan Geomechanics
1,Jonathan Bray,4,Civil & Environmental Eng,275,A+,Geot Earthq Engng
5,Jonathan Bray,4,Civil & Environmental Eng,275,A,Geot Earthq Engng
10,Jonathan Bray,3.7,Civil & Environmental Eng,275,A-,Geot Earthq Engng
16,Jonathan Bray,3.3,Civil & Environmental Eng,275,B+,Geot Earthq Engng
4,Jonathan Bray,3,Civil & Environmental Eng,275,B,Geot Earthq Engng
6,Nicholas Sitar,4,Civil & Environmental Eng,281,A,Engineering Geology
6,Nicholas Sitar,3.7,Civil & Environmental Eng,281,A-,Engineering Geology
5,Nicholas Sitar,3.3,Civil & Environmental Eng,281,B+,Engineering Geology
1,Nicholas Sitar,3,Civil & Environmental Eng,281,B,Engineering Geology
3,James Rector,4,Civil & Environmental Eng,286,A+,Digital Data Proces
5,James Rector,4,Civil & Environmental Eng,286,A,Digital Data Proces
2,James Rector,3.7,Civil & Environmental Eng,286,A-,Digital Data Proces
3,Alexandre Bayen,4,Civil & Environmental Eng,290,A+,Adv Topics In Cee
7,Alexandre Bayen,4,Civil & Environmental Eng,290,A,Adv Topics In Cee
1,Alexandre Bayen,,Civil & Environmental Eng,290,Pass,Adv Topics In Cee
6,Raja Sengupta,4,Civil & Environmental Eng,290I,A,Civil Sys Cim
3,Raja Sengupta,3.7,Civil & Environmental Eng,290I,A-,Civil Sys Cim
1,Raja Sengupta,3.3,Civil & Environmental Eng,290I,B+,Civil Sys Cim
1,Raja Sengupta,3,Civil & Environmental Eng,290I,B,Civil Sys Cim
2,Daniel Chatman,3.7,Civil & Environmental Eng,C290U,A-,Transp Land Plng
1,Daniel Chatman,3.3,Civil & Environmental Eng,C290U,B+,Transp Land Plng
1,Daniel Chatman,3,Civil & Environmental Eng,C290U,B,Transp Land Plng
1,Daniel Chatman,,Civil & Environmental Eng,C290U,Pass,Transp Land Plng
2,Alexandre Bayen,4,Civil & Environmental Eng,C291F,A+,Opt Control Of Pdes
7,Alexandre Bayen,4,Civil & Environmental Eng,C291F,A,Opt Control Of Pdes
1,Alexandre Bayen,3.7,Civil & Environmental Eng,C291F,A-,Opt Control Of Pdes
65,Alice Agogino; Arpad Horvath; William Nazaroff,,Civil & Environmental Eng,292A,Pass,Technol Sustain Soc
1,Armen Der Kiureghian,,Civil & Environmental Eng,298,Pass,Group Studies:  Sems
2,Armen Der Kiureghian,,Civil & Environmental Eng,298,Pass,Group Studies:  Sems
24,Robert Harley,,Civil & Environmental Eng,298,Pass,Group Studies:  Sems
2,Mark Hansen,,Civil & Environmental Eng,298,Pass,Group Studies:  Sems
17,Iris Tommelein,,Civil & Environmental Eng,298,Pass,Group Studies:  Sems
1,James Rector,,Civil & Environmental Eng,298,Pass,Group Studies:  Sems
31,James Rector,,Civil & Environmental Eng,298,Pass,Group Studies:  Sems
17,Jasenka Rakas,,Civil & Environmental Eng,298,Pass,Group Studies:  Sems
1,Claudia Ostertag,,Civil & Environmental Eng,298,Pass,Group Studies:  Sems
9,William Nazaroff,,Civil & Environmental Eng,298,Pass,Group Studies:  Sems
6,Lisa Alvarez-Cohen,,Civil & Environmental Eng,299,Pass,Individual Research
1,Francisco Armero,,Civil & Environmental Eng,299,Pass,Individual Research
2,Abolhassan Astaneh-Asl,,Civil & Environmental Eng,299,Pass,Individual Research
2,H Ballard,,Civil & Environmental Eng,299,Pass,Individual Research
13,Alexandre Bayen,,Civil & Environmental Eng,299,Pass,Individual Research
1,Robert Bea,,Civil & Environmental Eng,299,Pass,Individual Research
7,Jonathan Bray,,Civil & Environmental Eng,299,Pass,Individual Research
4,Michael Cassidy,,Civil & Environmental Eng,299,Pass,Individual Research
2,Anil Chopra,,Civil & Environmental Eng,299,Pass,Individual Research
4,Fotini Chow,,Civil & Environmental Eng,299,Pass,Individual Research
7,Carlos Daganzo,,Civil & Environmental Eng,299,Pass,Individual Research
4,Armen Der Kiureghian,,Civil & Environmental Eng,299,Pass,Individual Research
1,John Dracup,,Civil & Environmental Eng,299,Pass,Individual Research
1,Filippos Filippou,,Civil & Environmental Eng,299,Pass,Individual Research
5,Ashok Gadgil,,Civil & Environmental Eng,299,Pass,Individual Research
8,Steven Glaser,,Civil & Environmental Eng,299,Pass,Individual Research
4,Sanjay Govindjee,,Civil & Environmental Eng,299,Pass,Individual Research
8,Mark Hansen,,Civil & Environmental Eng,299,Pass,Individual Research
2,Robert Harley,,Civil & Environmental Eng,299,Pass,Individual Research
3,Slawomir Hermanowicz,,Civil & Environmental Eng,299,Pass,Individual Research
3,Arpad Horvath,,Civil & Environmental Eng,299,Pass,Individual Research
6,James Hunt,,Civil & Environmental Eng,299,Pass,Individual Research
3,Charles Ibbs,,Civil & Environmental Eng,299,Pass,Individual Research
1,Adib Kanafani,,Civil & Environmental Eng,299,Pass,Individual Research
2,Shaofan Li,,Civil & Environmental Eng,299,Pass,Individual Research
5,Samer Madanat,,Civil & Environmental Eng,299,Pass,Individual Research
7,Stephen Mahin,,Civil & Environmental Eng,299,Pass,Individual Research
4,Jack Moehle,,Civil & Environmental Eng,299,Pass,Individual Research
7,Paulo Monteiro,,Civil & Environmental Eng,299,Pass,Individual Research
4,Khalid Mosalam,,Civil & Environmental Eng,299,Pass,Individual Research
3,William Nazaroff,,Civil & Environmental Eng,299,Pass,Individual Research
5,Kara Nelson,,Civil & Environmental Eng,299,Pass,Individual Research
2,Claudia Ostertag,,Civil & Environmental Eng,299,Pass,Individual Research
3,Marios Panagiotou,,Civil & Environmental Eng,299,Pass,Individual Research
2,Juan Pestana-Nascimento,,Civil & Environmental Eng,299,Pass,Individual Research
2,James Rector,,Civil & Environmental Eng,299,Pass,Individual Research
2,Yoram Rubin,,Civil & Environmental Eng,299,Pass,Individual Research
9,David Sedlak,,Civil & Environmental Eng,299,Pass,Individual Research
3,Raymond Seed,,Civil & Environmental Eng,299,Pass,Individual Research
7,Raja Sengupta,,Civil & Environmental Eng,299,Pass,Individual Research
5,Nicholas Sitar,,Civil & Environmental Eng,299,Pass,Individual Research
3,Alexander Skabardonis,,Civil & Environmental Eng,299,Pass,Individual Research
9,Mark Stacey,,Civil & Environmental Eng,299,Pass,Individual Research
7,Bozidar Stojadinovic,,Civil & Environmental Eng,299,Pass,Individual Research
2,Iris Tommelein,,Civil & Environmental Eng,299,Pass,Individual Research
5,Evan Variano,,Civil & Environmental Eng,299,Pass,Individual Research
5,Joan Walker,,Civil & Environmental Eng,299,Pass,Individual Research
1,Allen Goldstein,,Civil & Environmental Eng,299,Pass,Individual Research
24,Yoram Rubin,,Civil & Environmental Eng,301,Pass,Workshop Ce Teacher
1,Robert Harley,,Civil & Environmental Eng,601,Pass,Ind Study Mast Stdt
1,Filippos Filippou,,Civil & Environmental Eng,601,Pass,Ind Study Mast Stdt
1,H Ballard,,Civil & Environmental Eng,601,Pass,Ind Study Mast Stdt
2,Jack Moehle,,Civil & Environmental Eng,601,Pass,Ind Study Mast Stdt
1,Anil Chopra,,Civil & Environmental Eng,602,Pass,Ind Study Doc Stdts
1,Sanjay Govindjee,,Civil & Environmental Eng,602,Not Pass,Ind Study Doc Stdts
2,Jack Moehle,,Civil & Environmental Eng,602,Pass,Ind Study Doc Stdts
1,Kara Nelson,,Civil & Environmental Eng,602,Pass,Ind Study Doc Stdts
1,Khalid Mosalam,,Civil & Environmental Eng,602,Pass,Ind Study Doc Stdts
1,Armen Der Kiureghian,,Civil & Environmental Eng,602,Pass,Ind Study Doc Stdts
1,Charles Ibbs,,Civil & Environmental Eng,602,Pass,Ind Study Doc Stdts
5,Leslie Kurke,4,Classics,10A,A+,Intro Greek Civ
28,Leslie Kurke,4,Classics,10A,A,Intro Greek Civ
25,Leslie Kurke,3.7,Classics,10A,A-,Intro Greek Civ
33,Leslie Kurke,3.3,Classics,10A,B+,Intro Greek Civ
16,Leslie Kurke,3,Classics,10A,B,Intro Greek Civ
2,Leslie Kurke,2.7,Classics,10A,B-,Intro Greek Civ
5,Leslie Kurke,2.3,Classics,10A,C+,Intro Greek Civ
3,Leslie Kurke,0,Classics,10A,F,Intro Greek Civ
23,Leslie Kurke,,Classics,10A,Pass,Intro Greek Civ
5,Leslie Kurke,,Classics,10A,Not Pass,Intro Greek Civ
1,Dylan Sailor; Joel Rygorsky,4,Classics,17A,A+,Elem Greek Arch
3,Dylan Sailor; Joel Rygorsky,4,Classics,17A,A,Elem Greek Arch
12,Dylan Sailor; Joel Rygorsky,3.7,Classics,17A,A-,Elem Greek Arch
11,Dylan Sailor; Joel Rygorsky,3.3,Classics,17A,B+,Elem Greek Arch
4,Dylan Sailor; Joel Rygorsky,3,Classics,17A,B,Elem Greek Arch
2,Dylan Sailor; Joel Rygorsky,2.7,Classics,17A,B-,Elem Greek Arch
2,Dylan Sailor; Joel Rygorsky,2.3,Classics,17A,C+,Elem Greek Arch
5,Dylan Sailor; Joel Rygorsky,,Classics,17A,Pass,Elem Greek Arch
1,Dylan Sailor; Joel Rygorsky,,Classics,17A,Not Pass,Elem Greek Arch
14,Anthony Bulloch,,Classics,24,Pass,Freshman Seminars
1,Anthony Bulloch,,Classics,24,Not Pass,Freshman Seminars
2,Trevor Murphy,,Classics,98,Pass,Directed Group Stdy
4,Anthony Bulloch,4,Classics,121,A+,Ancient Religion
25,Anthony Bulloch,4,Classics,121,A,Ancient Religion
11,Anthony Bulloch,3.7,Classics,121,A-,Ancient Religion
17,Anthony Bulloch,3.3,Classics,121,B+,Ancient Religion
5,Anthony Bulloch,3,Classics,121,B,Ancient Religion
1,Anthony Bulloch,2.7,Classics,121,B-,Ancient Religion
2,Anthony Bulloch,2.3,Classics,121,C+,Ancient Religion
1,Anthony Bulloch,1,Classics,121,D,Ancient Religion
11,Anthony Bulloch,,Classics,121,Pass,Ancient Religion
1,Anthony Bulloch,,Classics,121,Not Pass,Ancient Religion
2,Ari Bryen,4,Classics,130,A,Topics
8,Ari Bryen,3.7,Classics,130,A-,Topics
5,Ari Bryen,3.3,Classics,130,B+,Topics
4,Ari Bryen,3,Classics,130,B,Topics
2,Ari Bryen,2.3,Classics,130,C+,Topics
1,Ari Bryen,0,Classics,130,F,Topics
2,Ari Bryen,,Classics,130,Pass,Topics
1,Ari Bryen,,Classics,130,Not Pass,Topics
4,Christopher Hallett,4,Classics,175F,A+,Roman Wall Painting
9,Christopher Hallett,4,Classics,175F,A,Roman Wall Painting
1,Christopher Hallett,3.7,Classics,175F,A-,Roman Wall Painting
4,Christopher Hallett,3.3,Classics,175F,B+,Roman Wall Painting
2,Christopher Hallett,3,Classics,175F,B,Roman Wall Painting
2,Christopher Hallett,2.3,Classics,175F,C+,Roman Wall Painting
3,Christopher Hallett,,Classics,175F,Pass,Roman Wall Painting
1,Leslie Kurke,3.3,Classics,H195,B+,Honors Course
1,J. Pena,3.7,Classics,H195,A-,Honors Course
8,Trevor Murphy,,Classics,198,Pass,Directed Group Stdy
1,Trevor Murphy,,Classics,199,Pass,Superv Indep Study
1,Leslie Kurke,,Classics,199,Pass,Superv Indep Study
1,Sumi Furiya,,Classics,199,Pass,Superv Indep Study
1,Kim Shelton,,Classics,199,Pass,Superv Indep Study
3,Sumi Furiya,4,Classics,202A,A,Survey Latin Lit
3,Sumi Furiya,3.7,Classics,202A,A-,Survey Latin Lit
1,Sumi Furiya,3.3,Classics,202A,B+,Survey Latin Lit
1,Sumi Furiya,,Classics,202A,Pass,Survey Latin Lit
1,Trevor Murphy,4,Classics,219,A,Ancient Novel
2,Dylan Sailor,4,Classics,239,A,Classics Topics
1,Dylan Sailor,3.7,Classics,239,A-,Classics Topics
1,Dylan Sailor,,Classics,239,Pass,Classics Topics
1,Donald Mastronarde,4,Classics,250,A+,Adv Greek Comp
4,Donald Mastronarde,4,Classics,250,A,Adv Greek Comp
2,Donald Mastronarde,3.7,Classics,250,A-,Adv Greek Comp
1,Donald Mastronarde,3.3,Classics,250,B+,Adv Greek Comp
1,Ellen Oliensis,4,Classics,298,A,Special Study
2,Ellen Oliensis,,Classics,298,Pass,Special Study
3,Leslie Kurke,,Classics,298,Pass,Special Study
3,Giovanni Ferrari,,Classics,298,Pass,Special Study
1,Donald Mastronarde,4,Classics,298,A,Special Study
1,Sumi Furiya,,Classics,298,Pass,Special Study
1,Christopher Hallett,4,Classics,299,A,Special Study
1,Sumi Furiya,,Classics,299,Pass,Special Study
6,Leslie Kurke,,Classics,299,Pass,Special Study
1,Donald Mastronarde,4,Classics,299,A,Special Study
1,Donald Mastronarde,,Classics,299,Pass,Special Study
1,Dylan Sailor,,Classics,299,Pass,Special Study
1,Anthony Long,4,Classics,299,A,Special Study
9,Dylan Sailor,,Classics,300,Pass,Teaching Methods
1,Leslie Kurke,,Classics,602,Pass,Indiv St Ph.D.
1,Kim Shelton,,Classics,602,Pass,Indiv St Ph.D.
1,Christopher Hallett,,Classics,602,Pass,Indiv St Ph.D.
3,Leslie Kurke,,Classics,602,Pass,Indiv St Ph.D.
16,Jose Carmena,4,Cognitive Science,C1,A+,Intro To Cog Sci
26,Jose Carmena,4,Cognitive Science,C1,A,Intro To Cog Sci
21,Jose Carmena,3.7,Cognitive Science,C1,A-,Intro To Cog Sci
15,Jose Carmena,3.3,Cognitive Science,C1,B+,Intro To Cog Sci
14,Jose Carmena,3,Cognitive Science,C1,B,Intro To Cog Sci
2,Jose Carmena,2.7,Cognitive Science,C1,B-,Intro To Cog Sci
3,Jose Carmena,2.3,Cognitive Science,C1,C+,Intro To Cog Sci
5,Jose Carmena,2,Cognitive Science,C1,C,Intro To Cog Sci
2,Jose Carmena,1.7,Cognitive Science,C1,C-,Intro To Cog Sci
2,Jose Carmena,1,Cognitive Science,C1,D,Intro To Cog Sci
12,Jose Carmena,,Cognitive Science,C1,Pass,Intro To Cog Sci
1,Jose Carmena,,Cognitive Science,C1,Not Pass,Intro To Cog Sci
18,Eleanor Rosch,,Cognitive Science,98,Pass,Directed Group Stdy
5,Eleanor Rosch,,Cognitive Science,98,Pass,Directed Group Stdy
12,Eleanor Rosch,,Cognitive Science,98,Pass,Directed Group Stdy
1,Terrance Regier,,Cognitive Science,99,Pass,Superv Indep Study
8,William Prinzmetal,4,Cognitive Science,C100,A+,Basic Issue Cog Sci
19,William Prinzmetal,4,Cognitive Science,C100,A,Basic Issue Cog Sci
9,William Prinzmetal,3.7,Cognitive Science,C100,A-,Basic Issue Cog Sci
12,William Prinzmetal,3.3,Cognitive Science,C100,B+,Basic Issue Cog Sci
11,William Prinzmetal,3,Cognitive Science,C100,B,Basic Issue Cog Sci
4,William Prinzmetal,2.7,Cognitive Science,C100,B-,Basic Issue Cog Sci
