Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
9,Laurent Mayali,,Law,2194T,Non-Letter Grade,Crts: Image Of Just
2,Ian Haney Lopez,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
7,Ian Haney Lopez,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
3,Ian Haney Lopez,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
4,Bertrall Ross,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
8,Bertrall Ross,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
14,Bertrall Ross,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
7,Kristen Holmquist,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
9,Kristen Holmquist,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
21,Kristen Holmquist,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
2,David Schraub,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
1,David Schraub,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
3,David Schraub,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
5,Ian Haney Lopez,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
16,Ian Haney Lopez,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
33,Ian Haney Lopez,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
8,Bertrall Ross,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
25,Bertrall Ross,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
44,Bertrall Ross,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
1,David Schraub,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
4,David Schraub,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
6,David Schraub,,Law,2206,Non-Letter Grade,Con Law:Basc Issues
8,Kenneth Bamberger,,Law,2209,Non-Letter Grade,Con Law:1st Amend
18,Kenneth Bamberger,,Law,2209,Non-Letter Grade,Con Law:1st Amend
29,Kenneth Bamberger,,Law,2209,Non-Letter Grade,Con Law:1st Amend
2,John Yoo,,Law,220E,Non-Letter Grade,Adv Con Law: Fedrl
9,John Yoo,,Law,220E,Non-Letter Grade,Adv Con Law: Fedrl
9,John Yoo,,Law,220E,Non-Letter Grade,Adv Con Law: Fedrl
2,Molly Van Houweling; Stephen Sugarman,,Law,220F,Non-Letter Grade,Food Law & Policy
5,Molly Van Houweling; Stephen Sugarman,,Law,220F,Non-Letter Grade,Food Law & Policy
5,Molly Van Houweling; Stephen Sugarman,,Law,220F,Non-Letter Grade,Food Law & Policy
2,Jesse Choper; John Yoo,,Law,220G,Non-Letter Grade,Pub Law & Pol Wksh
2,Jesse Choper; John Yoo,,Law,220G,Non-Letter Grade,Pub Law & Pol Wksh
1,Jesse Choper; John Yoo,,Law,220G,Non-Letter Grade,Pub Law & Pol Wksh
2,Kathryn Abrams,,Law,22171,Non-Letter Grade,Law & Social Change
4,Kathryn Abrams,,Law,22171,Non-Letter Grade,Law & Social Change
2,Kathryn Abrams,,Law,22171,Non-Letter Grade,Law & Social Change
7,Fred Smith,,Law,222,Non-Letter Grade,Federal Courts
15,Fred Smith,,Law,222,Non-Letter Grade,Federal Courts
24,Fred Smith,,Law,222,Non-Letter Grade,Federal Courts
6,John Yoo,,Law,2229,Non-Letter Grade,Veterans' Law Pract
6,John Yoo,,Law,2229,Non-Letter Grade,Veterans' Law Pract
7,Anne O'Connell,,Law,223,Non-Letter Grade,Administrative Law
13,Anne O'Connell,,Law,223,Non-Letter Grade,Administrative Law
26,Anne O'Connell,,Law,223,Non-Letter Grade,Administrative Law
2,George Woods; Jennifer Johnson,,Law,22422,Non-Letter Grade,Constit Law Iia
4,George Woods; Jennifer Johnson,,Law,22422,Non-Letter Grade,Constit Law Iia
3,George Woods; Jennifer Johnson,,Law,22422,Non-Letter Grade,Constit Law Iia
1,George Woods; Jennifer Johnson,,Law,22422,Non-Letter Grade,Constit Law Iia
1,George Woods; Jennifer Johnson,,Law,22422,Non-Letter Grade,Constit Law Iia
1,George Woods; Jennifer Johnson,,Law,22422,Non-Letter Grade,Constit Law Iia
4,Bertrall Ross,,Law,225,Non-Letter Grade,Legislation
8,Bertrall Ross,,Law,225,Non-Letter Grade,Legislation
12,Bertrall Ross,,Law,225,Non-Letter Grade,Legislation
1,Rachel Stern,,Law,2251,Non-Letter Grade,Legal Institutions
2,Rachel Stern,,Law,2251,Non-Letter Grade,Legal Institutions
3,Rachel Stern,,Law,2251,Non-Letter Grade,Legal Institutions
4,James Tuthill,,Law,2264,Non-Letter Grade,Telecommunictns Law
7,James Tuthill,,Law,2264,Non-Letter Grade,Telecommunictns Law
8,James Tuthill,,Law,2264,Non-Letter Grade,Telecommunictns Law
3,Kristin Martin,,Law,227,Non-Letter Grade,Labor Law
3,Kristin Martin,,Law,227,Non-Letter Grade,Labor Law
8,Kristin Martin,,Law,227,Non-Letter Grade,Labor Law
5,Robert Berring,,Law,2292,Non-Letter Grade,Law Rev Writing Sem
4,Robert Berring,,Law,2292,Non-Letter Grade,Law Rev Writing Sem
9,Avani Sood,,Law,230,Non-Letter Grade,Criminal Law
30,Avani Sood,,Law,230,Non-Letter Grade,Criminal Law
55,Avani Sood,,Law,230,Non-Letter Grade,Criminal Law
18,Charles Weisselberg,,Law,231,Non-Letter Grade,Criminal Procedure
36,Charles Weisselberg,,Law,231,Non-Letter Grade,Criminal Procedure
63,Charles Weisselberg,,Law,231,Non-Letter Grade,Criminal Procedure
1,Charles Weisselberg,,Law,231,Non-Letter Grade,Criminal Procedure
4,David Carrillo; Suzanne Miles,,Law,2311,Non-Letter Grade,Criminal Procedure
5,David Carrillo; Suzanne Miles,,Law,2311,Non-Letter Grade,Criminal Procedure
11,David Carrillo; Suzanne Miles,,Law,2311,Non-Letter Grade,Criminal Procedure
1,David Carrillo; Suzanne Miles,,Law,2311,Non-Letter Grade,Criminal Procedure
2,Saira Mohamed,,Law,232,Non-Letter Grade,Adv Criminal Law
5,Saira Mohamed,,Law,232,Non-Letter Grade,Adv Criminal Law
3,Saira Mohamed,,Law,232,Non-Letter Grade,Adv Criminal Law
1,Jonathan Simon,,Law,2342,Non-Letter Grade,Crim Justic Pol Sem
3,Jonathan Simon,,Law,2342,Non-Letter Grade,Crim Justic Pol Sem
7,Jonathan Simon,,Law,2342,Non-Letter Grade,Crim Justic Pol Sem
1,Jonathan Simon,,Law,2342,Non-Letter Grade,Crim Justic Pol Sem
1,Jonathan Simon,,Law,2342,Non-Letter Grade,Crim Justic Pol Sem
2,William Fletcher,,Law,2362,Non-Letter Grade,Hab Corp&Death Pena
3,William Fletcher,,Law,2362,Non-Letter Grade,Hab Corp&Death Pena
19,Andrea Roth,,Law,241,Non-Letter Grade,Evidence
35,Andrea Roth,,Law,241,Non-Letter Grade,Evidence
59,Andrea Roth,,Law,241,Non-Letter Grade,Evidence
15,Mai Linh Spencer,,Law,241,Non-Letter Grade,Evidence
33,Mai Linh Spencer,,Law,241,Non-Letter Grade,Evidence
55,Mai Linh Spencer,,Law,241,Non-Letter Grade,Evidence
1,Mai Linh Spencer,,Law,241,Non-Letter Grade,Evidence
5,Kristen Holmquist,,Law,2423,Non-Letter Grade,Lawyer As Prob Solv
5,Kristen Holmquist,,Law,2423,Non-Letter Grade,Lawyer As Prob Solv
10,Kristen Holmquist,,Law,2423,Non-Letter Grade,Lawyer As Prob Solv
18,Anne Gordon; David Krashna,,Law,2433,Non-Letter Grade,Oral Advoc Llm Stu
7,Jeffrey Newman,,Law,2436,Non-Letter Grade,Skls: Except Lawyers
7,Jeffrey Newman,,Law,2436,Non-Letter Grade,Skls: Except Lawyers
7,Jeffrey Newman,,Law,2436,Non-Letter Grade,Skls: Except Lawyers
4,James Brosnahan,,Law,2439,Non-Letter Grade,Persuasion
6,James Brosnahan,,Law,2439,Non-Letter Grade,Persuasion
15,James Brosnahan,,Law,2439,Non-Letter Grade,Persuasion
3,Herma Kay,,Law,244,Non-Letter Grade,Conflict Of Laws
1,Herma Kay,,Law,244,Non-Letter Grade,Conflict Of Laws
2,Herma Kay,,Law,244,Non-Letter Grade,Conflict Of Laws
8,Robert Infelise,,Law,2442,Non-Letter Grade,Remedies
16,Robert Infelise,,Law,2442,Non-Letter Grade,Remedies
25,Robert Infelise,,Law,2442,Non-Letter Grade,Remedies
3,Elizabeth Cabraser; Francis Mcgovern,,Law,2446,Non-Letter Grade,Prob In Complex Lit
5,Elizabeth Cabraser; Francis Mcgovern,,Law,2446,Non-Letter Grade,Prob In Complex Lit
4,Elizabeth Cabraser; Francis Mcgovern,,Law,2446,Non-Letter Grade,Prob In Complex Lit
3,Norma Brach,,Law,2448,Non-Letter Grade,Mediation
5,Norma Brach,,Law,2448,Non-Letter Grade,Mediation
6,Norma Brach,,Law,2448,Non-Letter Grade,Mediation
4,Jessica Notini,,Law,245,Non-Letter Grade,Negotiation:Theory
8,Jessica Notini,,Law,245,Non-Letter Grade,Negotiation:Theory
10,Jessica Notini,,Law,245,Non-Letter Grade,Negotiation:Theory
4,Arlene Kostant,,Law,245,Non-Letter Grade,Negotiation:Theory
4,Arlene Kostant,,Law,245,Non-Letter Grade,Negotiation:Theory
3,Arlene Kostant,,Law,245,Non-Letter Grade,Negotiation:Theory
5,Jasper Kim,,Law,245,Non-Letter Grade,Negotiation:Theory
4,Jasper Kim,,Law,245,Non-Letter Grade,Negotiation:Theory
6,Jasper Kim,,Law,245,Non-Letter Grade,Negotiation:Theory
8,Robert Dobbins,,Law,245,Non-Letter Grade,Negotiation:Theory
6,Robert Dobbins,,Law,245,Non-Letter Grade,Negotiation:Theory
7,Robert Dobbins,,Law,245,Non-Letter Grade,Negotiation:Theory
5,Sergio Garcia,,Law,245,Non-Letter Grade,Negotiation:Theory
5,Sergio Garcia,,Law,245,Non-Letter Grade,Negotiation:Theory
5,Sergio Garcia,,Law,245,Non-Letter Grade,Negotiation:Theory
3,Khaldoun Baghdadi; Laurel Beeler,,Law,2452,Non-Letter Grade,Civl Trial Practice
4,Khaldoun Baghdadi; Laurel Beeler,,Law,2452,Non-Letter Grade,Civl Trial Practice
3,Khaldoun Baghdadi; Laurel Beeler,,Law,2452,Non-Letter Grade,Civl Trial Practice
2,Peter Schuck,,Law,24547,Non-Letter Grade,Feminist Legal Theo
2,Peter Schuck,,Law,24547,Non-Letter Grade,Feminist Legal Theo
3,Peter Schuck,,Law,24547,Non-Letter Grade,Feminist Legal Theo
1,Peter Schuck,,Law,24547,Non-Letter Grade,Feminist Legal Theo
13,Charles Smiley; Ioana Petrou,,Law,2458,Non-Letter Grade,Freedom & Politics
4,Charles Denton,,Law,2461,Non-Letter Grade,Crim Trial Practice
5,Charles Denton,,Law,2461,Non-Letter Grade,Crim Trial Practice
7,Charles Denton,,Law,2461,Non-Letter Grade,Crim Trial Practice
4,Henry Hecht,,Law,2463,Non-Letter Grade,Intrview: Deposition
5,Henry Hecht,,Law,2463,Non-Letter Grade,Intrview: Deposition
9,Henry Hecht,,Law,2463,Non-Letter Grade,Intrview: Deposition
1,Daniel Mulhern,,Law,2475,Non-Letter Grade,Holistic Leadership
2,Daniel Mulhern,,Law,2475,Non-Letter Grade,Holistic Leadership
3,Daniel Mulhern,,Law,2475,Non-Letter Grade,Holistic Leadership
4,Talha Syed,,Law,248,Non-Letter Grade,Health Care Law
5,Talha Syed,,Law,248,Non-Letter Grade,Health Care Law
4,Talha Syed,,Law,248,Non-Letter Grade,Health Care Law
6,David Mendel,,Law,249,Non-Letter Grade,Immigration Law
12,David Mendel,,Law,249,Non-Letter Grade,Immigration Law
17,David Mendel,,Law,249,Non-Letter Grade,Immigration Law
1,David Mendel,,Law,249,Non-Letter Grade,Immigration Law
10,Steven Solomon,,Law,250,Non-Letter Grade,Income Taxation I
19,Steven Solomon,,Law,250,Non-Letter Grade,Income Taxation I
38,Steven Solomon,,Law,250,Non-Letter Grade,Income Taxation I
94,Kenneth Ayotte,,Law,2515,Non-Letter Grade,Contract Drafting
3,Kenneth Ayotte,,Law,2515,Non-Letter Grade,Contract Drafting
3,Stavros Gkantinis; Steven Solomon,,Law,2516,Non-Letter Grade,Contract Writing
1,Stavros Gkantinis; Steven Solomon,,Law,2516,Non-Letter Grade,Contract Writing
2,Stavros Gkantinis; Steven Solomon,,Law,2516,Non-Letter Grade,Contract Writing
6,Francis Martin,,Law,2519,Non-Letter Grade,Hedg Fnds: Invst Man
10,Francis Martin,,Law,2519,Non-Letter Grade,Hedg Fnds: Invst Man
16,Francis Martin,,Law,2519,Non-Letter Grade,Hedg Fnds: Invst Man
4,Abrar Hussain; Arshad Ahmed,,Law,252,Non-Letter Grade,Antitrust Law
7,Abrar Hussain; Arshad Ahmed,,Law,252,Non-Letter Grade,Antitrust Law
1,Abrar Hussain; Arshad Ahmed,,Law,252,Non-Letter Grade,Antitrust Law
1,Abrar Hussain; Arshad Ahmed,,Law,252,Non-Letter Grade,Antitrust Law
5,Prasad Krishnamurthy,,Law,2522,Non-Letter Grade,Int'L Human Rights
15,Prasad Krishnamurthy,,Law,2522,Non-Letter Grade,Int'L Human Rights
22,Prasad Krishnamurthy,,Law,2522,Non-Letter Grade,Int'L Human Rights
4,Steven Solomon,,Law,2524,Non-Letter Grade,Corp Control Trans
5,Steven Solomon,,Law,2524,Non-Letter Grade,Corp Control Trans
1,Steven Solomon,,Law,2524,Non-Letter Grade,Corp Control Trans
4,Richard Buxbaum,,Law,2532,Non-Letter Grade,Entertainment Law
11,Richard Buxbaum,,Law,2532,Non-Letter Grade,Entertainment Law
11,Richard Buxbaum,,Law,2532,Non-Letter Grade,Entertainment Law
5,Herbert Fockler,,Law,255,Non-Letter Grade,Labor Law
9,Herbert Fockler,,Law,255,Non-Letter Grade,Labor Law
12,Herbert Fockler,,Law,255,Non-Letter Grade,Labor Law
14,Reza Dibadj,,Law,2555,Non-Letter Grade,Securities Regulat
21,Reza Dibadj,,Law,2555,Non-Letter Grade,Securities Regulat
42,Reza Dibadj,,Law,2555,Non-Letter Grade,Securities Regulat
8,Emil Eisenhardt,,Law,2556,Non-Letter Grade,Topics:  Sports Law
13,Emil Eisenhardt,,Law,2556,Non-Letter Grade,Topics:  Sports Law
14,Emil Eisenhardt,,Law,2556,Non-Letter Grade,Topics:  Sports Law
2,William Hinman,,Law,2557,Non-Letter Grade,Ventur Cap: Ipo Law
3,William Hinman,,Law,2557,Non-Letter Grade,Ventur Cap: Ipo Law
6,William Hinman,,Law,2557,Non-Letter Grade,Ventur Cap: Ipo Law
11,William Kell,,Law,25612,Non-Letter Grade,New Bus Counsl Prac
3,William Kell,,Law,25613,Non-Letter Grade,Adv New Bus Pract
5,William Kell,,Law,25615,Non-Letter Grade,New Bus Counsl Sem
4,William Kell,,Law,25615,Non-Letter Grade,New Bus Counsl Sem
2,William Kell,,Law,25615,Non-Letter Grade,New Bus Counsl Sem
6,Janice Kosel,,Law,2569,Non-Letter Grade,Secured Trans Art9
6,Janice Kosel,,Law,2569,Non-Letter Grade,Secured Trans Art9
15,Janice Kosel,,Law,2569,Non-Letter Grade,Secured Trans Art9
3,Maeve Brown,,Law,2572,Non-Letter Grade,Real Est Financ: Lit
5,Maeve Brown,,Law,2572,Non-Letter Grade,Real Est Financ: Lit
10,Maeve Brown,,Law,2572,Non-Letter Grade,Real Est Financ: Lit
6,William Falik,,Law,2574,Non-Letter Grade,Bus & Legl: Real Est
6,William Falik,,Law,2574,Non-Letter Grade,Bus & Legl: Real Est
9,William Falik,,Law,2574,Non-Letter Grade,Bus & Legl: Real Est
1,William Falik,,Law,2574,Non-Letter Grade,Bus & Legl: Real Est
2,Alan Harris,,Law,2575,Non-Letter Grade,Construction Sem
3,Alan Harris,,Law,2575,Non-Letter Grade,Construction Sem
3,Alan Harris,,Law,2575,Non-Letter Grade,Construction Sem
8,Eric Rakowski,,Law,258,Non-Letter Grade,Estates And Trusts
17,Eric Rakowski,,Law,258,Non-Letter Grade,Estates And Trusts
29,Eric Rakowski,,Law,258,Non-Letter Grade,Estates And Trusts
2,Eric Rakowski,,Law,258,Non-Letter Grade,Estates And Trusts
2,Risha Jamison; Susan Mac Cormac Taylor,,Law,2582,Non-Letter Grade,Estate And Gift Tax
4,Risha Jamison; Susan Mac Cormac Taylor,,Law,2582,Non-Letter Grade,Estate And Gift Tax
2,Risha Jamison; Susan Mac Cormac Taylor,,Law,2582,Non-Letter Grade,Estate And Gift Tax
6,Eric Rakowski,,Law,2587,Non-Letter Grade,Corporate Tax
10,Eric Rakowski,,Law,2587,Non-Letter Grade,Corporate Tax
17,Eric Rakowski,,Law,2587,Non-Letter Grade,Corporate Tax
2,Kent Wisner,,Law,2591A,Non-Letter Grade,International Tax
3,Kent Wisner,,Law,2591A,Non-Letter Grade,International Tax
3,Kent Wisner,,Law,2591A,Non-Letter Grade,International Tax
6,David Gamage,,Law,259A,Non-Letter Grade,Income Taxation I
13,David Gamage,,Law,259A,Non-Letter Grade,Income Taxation I
23,David Gamage,,Law,259A,Non-Letter Grade,Income Taxation I
1,David Gamage,,Law,259A,Non-Letter Grade,Income Taxation I
1,David Gamage,,Law,259A,Non-Letter Grade,Income Taxation I
4,Chimene Keitner,,Law,261,Non-Letter Grade,International Law
9,Chimene Keitner,,Law,261,Non-Letter Grade,International Law
14,Chimene Keitner,,Law,261,Non-Letter Grade,International Law
2,Chimene Keitner,,Law,261,Non-Letter Grade,International Law
2,Chimene Keitner,,Law,261,Non-Letter Grade,International Law
39,Jan Dalhuisen,,Law,2616,Non-Letter Grade,Int'L Trade Sem
9,Jan Dalhuisen,,Law,2616,Non-Letter Grade,Int'L Trade Sem
4,James O'Connell,,Law,26195,Non-Letter Grade,Intl Law: Polcy&Devl
1,James O'Connell,,Law,26195,Non-Letter Grade,Intl Law: Polcy&Devl
1,James O'Connell,,Law,26195,Non-Letter Grade,Intl Law: Polcy&Devl
6,Joel Paul,,Law,2623,Non-Letter Grade,Legal Iss: Med Ethic
7,Joel Paul,,Law,2623,Non-Letter Grade,Legal Iss: Med Ethic
10,Joel Paul,,Law,2623,Non-Letter Grade,Legal Iss: Med Ethic
1,Joel Paul,,Law,2623,Non-Letter Grade,Legal Iss: Med Ethic
1,Joel Paul,,Law,2623,Non-Letter Grade,Legal Iss: Med Ethic
1,Joel Paul,,Law,2623,Non-Letter Grade,Legal Iss: Med Ethic
2,Eric Stover; Kimberly Koenig,,Law,2629,Non-Letter Grade,Intl Law:  Econ Inst
11,Eric Stover; Kimberly Koenig,,Law,2629,Non-Letter Grade,Intl Law:  Econ Inst
2,Eric Stover; Kimberly Koenig,,Law,2629,Non-Letter Grade,Intl Law:  Econ Inst
5,Saira Mohamed,,Law,263,Non-Letter Grade,Int'L Human Rights
5,Saira Mohamed,,Law,263,Non-Letter Grade,Int'L Human Rights
6,Saira Mohamed,,Law,263,Non-Letter Grade,Int'L Human Rights
1,Saira Mohamed,,Law,263,Non-Letter Grade,Int'L Human Rights
1,Saira Mohamed,,Law,263,Non-Letter Grade,Int'L Human Rights
1,Saira Mohamed,,Law,263,Non-Letter Grade,Int'L Human Rights
3,Harry Scheiber,,Law,2641,Non-Letter Grade,White Collar Crime
3,Harry Scheiber,,Law,2641,Non-Letter Grade,White Collar Crime
2,Harry Scheiber,,Law,2641,Non-Letter Grade,White Collar Crime
3,David Oppenheimer,,Law,2645,Non-Letter Grade,Compar Judicial Rev
5,David Oppenheimer,,Law,2645,Non-Letter Grade,Compar Judicial Rev
5,David Oppenheimer,,Law,2645,Non-Letter Grade,Compar Judicial Rev
4,John Yoo; Laurent Mayali,,Law,2652,Non-Letter Grade,Socialist Law
4,John Yoo; Laurent Mayali,,Law,2652,Non-Letter Grade,Socialist Law
3,Jeffrey Selbin,,Law,2665,Non-Letter Grade,Poverty Law Pract
3,Jeffrey Selbin,,Law,2665,Non-Letter Grade,Poverty Law Pract
3,Jeffrey Selbin,,Law,2665,Non-Letter Grade,Poverty Law Pract
3,Jeffrey Selbin,,Law,2665,Non-Letter Grade,Poverty Law Pract
3,Jeffrey Selbin,,Law,2665,Non-Letter Grade,Poverty Law Pract
7,Jeffrey Selbin,,Law,2665,Non-Letter Grade,Poverty Law Pract
2,Christopher Tomlins,,Law,2674,Non-Letter Grade,Law: Hist Foundation
1,Christopher Tomlins,,Law,2674,Non-Letter Grade,Law: Hist Foundation
3,Eric Biber; George Torgun,,Law,2701,Non-Letter Grade,Remedies
2,Eric Biber; George Torgun,,Law,2701,Non-Letter Grade,Remedies
25,Steven Weissman,,Law,2704,Non-Letter Grade,Calif Environ Issue
19,Steven Weissman,,Law,2704,Non-Letter Grade,Calif Environ Issue
3,Steven Weissman,,Law,2707,Non-Letter Grade,Assess: Manag In Pol
5,Steven Weissman,,Law,2707,Non-Letter Grade,Assess: Manag In Pol
2,Steven Weissman,,Law,2707,Non-Letter Grade,Assess: Manag In Pol
2,Holly Doremus,,Law,271,Non-Letter Grade,Environ Law: Policy
6,Holly Doremus,,Law,271,Non-Letter Grade,Environ Law: Policy
8,Holly Doremus,,Law,271,Non-Letter Grade,Environ Law: Policy
2,Holly Doremus,,Law,271,Non-Letter Grade,Environ Law: Policy
4,Holly Doremus,,Law,271,Non-Letter Grade,Environ Law: Policy
6,Holly Doremus,,Law,271,Non-Letter Grade,Environ Law: Policy
14,Eric Biber,,Law,27151,Non-Letter Grade,Environ Law Writ Ii
4,Neil Popovic,,Law,27171,Non-Letter Grade,Int'L Environ Law
5,Neil Popovic,,Law,27171,Non-Letter Grade,Int'L Environ Law
3,Neil Popovic,,Law,27171,Non-Letter Grade,Int'L Environ Law
3,Holly Doremus,,Law,2721,Non-Letter Grade,Water Law
9,Holly Doremus,,Law,2721,Non-Letter Grade,Water Law
11,Holly Doremus,,Law,2721,Non-Letter Grade,Water Law
1,Eric Talley; Leo Strine; Richard Climan,,Law,27275,Non-Letter Grade,Real World M & A
3,Eric Talley; Leo Strine; Richard Climan,,Law,27275,Non-Letter Grade,Real World M & A
10,Eric Talley; Leo Strine; Richard Climan,,Law,27275,Non-Letter Grade,Real World M & A
4,Scott Birkey,,Law,2731,Non-Letter Grade,Sel Prob Cred Remed
6,Scott Birkey,,Law,2731,Non-Letter Grade,Sel Prob Cred Remed
11,Scott Birkey,,Law,2731,Non-Letter Grade,Sel Prob Cred Remed
7,Eric Biber; George Torgun,,Law,2745,Non-Letter Grade,Env Pra Pro Field
15,Eric Biber; Holly Doremus,,Law,2747,Non-Letter Grade,Soviet Law
6,Todd Smithline,,Law,2752,Non-Letter Grade,Adv Intell Property
8,Todd Smithline,,Law,2752,Non-Letter Grade,Adv Intell Property
13,Todd Smithline,,Law,2752,Non-Letter Grade,Adv Intell Property
7,Peter Menell,,Law,2753,Non-Letter Grade,Intro:  Intell Prop
13,Peter Menell,,Law,2753,Non-Letter Grade,Intro:  Intell Prop
19,Peter Menell,,Law,2753,Non-Letter Grade,Intro:  Intell Prop
1,Peter Menell,,Law,2753,Non-Letter Grade,Intro:  Intell Prop
6,Peter Menell,,Law,2753,Non-Letter Grade,Intro:  Intell Prop
14,Peter Menell,,Law,2753,Non-Letter Grade,Intro:  Intell Prop
29,Peter Menell,,Law,2753,Non-Letter Grade,Intro:  Intell Prop
5,Brian Carver,,Law,2761,Non-Letter Grade,Cyberlaw
6,Brian Carver,,Law,2761,Non-Letter Grade,Cyberlaw
2,Brian Carver,,Law,2761,Non-Letter Grade,Cyberlaw
3,Talha Syed,,Law,27667,Non-Letter Grade,Innov Law: Reg Pol
5,Talha Syed,,Law,27667,Non-Letter Grade,Innov Law: Reg Pol
5,Talha Syed,,Law,27667,Non-Letter Grade,Innov Law: Reg Pol
3,Lee Van Pelt; Michael Schallop,,Law,2769,Non-Letter Grade,Ip Strateg: E-Commer
3,Lee Van Pelt; Michael Schallop,,Law,2769,Non-Letter Grade,Ip Strateg: E-Commer
5,Lee Van Pelt; Michael Schallop,,Law,2769,Non-Letter Grade,Ip Strateg: E-Commer
8,Lothar Determann,,Law,276P,Non-Letter Grade,Info Privacy Law
9,Lothar Determann,,Law,276P,Non-Letter Grade,Info Privacy Law
14,Lothar Determann,,Law,276P,Non-Letter Grade,Info Privacy Law
3,Chris Hoofnagle; Deirdre Mulligan,,Law,276P1,Non-Letter Grade,Adv Privacy Topics
5,Chris Hoofnagle; Deirdre Mulligan,,Law,276P1,Non-Letter Grade,Adv Privacy Topics
5,Chris Hoofnagle; Deirdre Mulligan,,Law,276P1,Non-Letter Grade,Adv Privacy Topics
3,Andrew Monach,,Law,2771,Non-Letter Grade,Trade Secrets
4,Andrew Monach,,Law,2771,Non-Letter Grade,Trade Secrets
3,Edward Reines; Jared Bobrow; Sonal Mehta,,Law,2772,Non-Letter Grade,Patent Litigation
4,Edward Reines; Jared Bobrow; Sonal Mehta,,Law,2772,Non-Letter Grade,Patent Litigation
5,Edward Reines; Jared Bobrow; Sonal Mehta,,Law,2772,Non-Letter Grade,Patent Litigation
5,Carla Shapreau,,Law,2777,Non-Letter Grade,Art&Cultur Prop Law
7,Carla Shapreau,,Law,2777,Non-Letter Grade,Art&Cultur Prop Law
10,Carla Shapreau,,Law,2777,Non-Letter Grade,Art&Cultur Prop Law
1,Carla Shapreau,,Law,2777,Non-Letter Grade,Art&Cultur Prop Law
3,Carla Shapreau,,Law,2777,Non-Letter Grade,Art&Cultur Prop Law
7,Robert Merges,,Law,277W,Non-Letter Grade,Patent Law
15,Robert Merges,,Law,277W,Non-Letter Grade,Patent Law
21,Robert Merges,,Law,277W,Non-Letter Grade,Patent Law
1,Robert Merges,,Law,277W,Non-Letter Grade,Patent Law
5,Andrew Gass,,Law,278,Non-Letter Grade,Copyrght: Unfar Comp
8,Andrew Gass,,Law,278,Non-Letter Grade,Copyrght: Unfar Comp
12,Andrew Gass,,Law,278,Non-Letter Grade,Copyrght: Unfar Comp
6,Kathryn Fritz; Sally Abel,,Law,2781,Non-Letter Grade,Adv Environ Law Wrk
13,Kathryn Fritz; Sally Abel,,Law,2781,Non-Letter Grade,Adv Environ Law Wrk
22,Kathryn Fritz; Sally Abel,,Law,2781,Non-Letter Grade,Adv Environ Law Wrk
5,Peter Menell,,Law,2787,Non-Letter Grade,Entertainment Law
8,Peter Menell,,Law,2787,Non-Letter Grade,Entertainment Law
11,Peter Menell,,Law,2787,Non-Letter Grade,Entertainment Law
8,Melissa Murray,,Law,281,Non-Letter Grade,Family Law
18,Melissa Murray,,Law,281,Non-Letter Grade,Family Law
35,Melissa Murray,,Law,281,Non-Letter Grade,Family Law
3,Allison Davenport; Roxanna Altholz,,Law,2831H,Non-Letter Grade,Advint Humrts Clsem
1,Allison Davenport; Roxanna Altholz,,Law,283H,Non-Letter Grade,Int'L Human Rights
2,Allison Davenport; Roxanna Altholz,,Law,283H,Non-Letter Grade,Int'L Human Rights
2,Allison Davenport; Roxanna Altholz,,Law,283H,Non-Letter Grade,Int'L Human Rights
3,Nancy Lemon,,Law,283Q,Non-Letter Grade,Domest Vio Clin Sem
5,Nancy Lemon,,Law,283Q,Non-Letter Grade,Domest Vio Clin Sem
6,Nancy Lemon,,Law,283Q,Non-Letter Grade,Domest Vio Clin Sem
4,Herma Kay,,Law,2841A,Non-Letter Grade,Sex-Based Discrim
1,Herma Kay,,Law,2841A,Non-Letter Grade,Sex-Based Discrim
2,Herma Kay,,Law,2841A,Non-Letter Grade,Sex-Based Discrim
3,Kristin Luker,,Law,28424,Non-Letter Grade,Law & Sexuality
1,Taeku Lee,,Law,2853,Non-Letter Grade,Tech:  Res And Law
1,Taeku Lee,,Law,2853,Non-Letter Grade,Tech:  Res And Law
1,Taeku Lee,,Law,2853,Non-Letter Grade,Tech:  Res And Law
