Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Nm,Course Title Nm
3,Eliot Quataert,,Astronomy,299,Pass,Adv Study:  Research
1,Steven Stahler,,Astronomy,299,Pass,Adv Study:  Research
2,Martin White,,Astronomy,299,Pass,Adv Study:  Research
1,Steven Boggs,,Astronomy,299,Pass,Adv Study:  Research
2,Marc Davis,,Astronomy,300,Pass,Instruct Techniques
2,Joshua Bloom,,Astronomy,300,Pass,Instruct Techniques
1,Geoffrey Bower,,Astronomy,300,Pass,Instruct Techniques
3,Abhijeet Paul; Robert Goldman,4,Bengali,101B,A+,Intermed Bengali
1,Abhijeet Paul; Robert Goldman,4,Bengali,101B,A,Intermed Bengali
1,Abhijeet Paul; Robert Goldman,3.7,Bengali,101B,A-,Intermed Bengali
3,Abhijeet Paul; Robert Goldman,3.3,Bengali,101B,B+,Intermed Bengali
6,Sara Beckman,4,Berk-Columbia Exec MBA,204,A,Operations Mgt
12,Sara Beckman,3.7,Berk-Columbia Exec MBA,204,A-,Operations Mgt
34,Sara Beckman,3.3,Berk-Columbia Exec MBA,204,B+,Operations Mgt
9,Sara Beckman,3,Berk-Columbia Exec MBA,204,B,Operations Mgt
2,Sara Beckman,2.7,Berk-Columbia Exec MBA,204,B-,Operations Mgt
2,Paul Tiffany,4,Berk-Columbia Exec MBA,209,A+,Corporate Strategy
11,Paul Tiffany,4,Berk-Columbia Exec MBA,209,A,Corporate Strategy
18,Paul Tiffany,3.7,Berk-Columbia Exec MBA,209,A-,Corporate Strategy
16,Paul Tiffany,3.3,Berk-Columbia Exec MBA,209,B+,Corporate Strategy
16,Paul Tiffany,3,Berk-Columbia Exec MBA,209,B,Corporate Strategy
14,John Donaldson,4,Berk-Columbia Exec MBA,233,A+,Investments
16,John Donaldson,4,Berk-Columbia Exec MBA,233,A,Investments
6,John Donaldson,3.7,Berk-Columbia Exec MBA,233,A-,Investments
8,John Donaldson,3.3,Berk-Columbia Exec MBA,233,B+,Investments
11,John Donaldson,3,Berk-Columbia Exec MBA,233,B,Investments
1,John Donaldson,2.7,Berk-Columbia Exec MBA,233,B-,Investments
3,John Donaldson,0,Berk-Columbia Exec MBA,233,F,Investments
1,John Veitch,3,Berk-Columbia Exec MBA,293,B,Individual Study
12,Laura Tyson,4,Berk-Columbia Exec MBA,298A,A,Int'L Business
13,Laura Tyson,3.7,Berk-Columbia Exec MBA,298A,A-,Int'L Business
24,Laura Tyson,3.3,Berk-Columbia Exec MBA,298A,B+,Int'L Business
13,Laura Tyson,3,Berk-Columbia Exec MBA,298A,B,Int'L Business
174,Dorian Liepmann,,Bioengineering,24,Pass,Aspects Of Bioeng
1,Dorian Liepmann,,Bioengineering,24,Not Pass,Aspects Of Bioeng
170,Dorian Liepmann,,Bioengineering,25,Pass,Careers In Biotech
1,Dorian Liepmann,,Bioengineering,25,Pass,Careers In Biotech
3,Dorian Liepmann,,Bioengineering,25,Not Pass,Careers In Biotech
25,Irina Conboy,,Bioengineering,98,Pass,Directed Group Stdy
4,Irina Conboy,,Bioengineering,98,Not Pass,Directed Group Stdy
4,Irina Conboy,,Bioengineering,98,Pass,Directed Group Stdy
12,Irina Conboy,,Bioengineering,98,Pass,Directed Group Stdy
12,Irina Conboy,,Bioengineering,98,Pass,Directed Group Stdy
4,Irina Conboy,,Bioengineering,98,Not Pass,Directed Group Stdy
4,Dorian Liepmann,,Bioengineering,98,Pass,Directed Group Stdy
9,Dorian Liepmann,,Bioengineering,98,Pass,Directed Group Stdy
3,Irina Conboy,,Bioengineering,98,Pass,Directed Group Stdy
28,Dorian Liepmann,,Bioengineering,98,Pass,Directed Group Stdy
3,Dorian Liepmann,,Bioengineering,99,Pass,Superv Indep Study
1,Mohammad Mofrad,,Bioengineering,99,Pass,Superv Indep Study
1,Kimmen Sjolander,,Bioengineering,99,Pass,Superv Indep Study
2,David Rempel,,Bioengineering,99,Pass,Superv Indep Study
1,Luke Lee,,Bioengineering,99,Pass,Superv Indep Study
2,Tony Keaveny,,Bioengineering,99,Pass,Superv Indep Study
1,Daniel Fletcher,,Bioengineering,99,Pass,Superv Indep Study
1,David Schaffer,,Bioengineering,99,Pass,Superv Indep Study
1,Jay Keasling,,Bioengineering,99,Pass,Superv Indep Study
4,Terry Johnson,4,Bioengineering,104,A+,Bio Trans Phen
20,Terry Johnson,4,Bioengineering,104,A,Bio Trans Phen
18,Terry Johnson,3.7,Bioengineering,104,A-,Bio Trans Phen
12,Terry Johnson,3.3,Bioengineering,104,B+,Bio Trans Phen
56,Terry Johnson,3,Bioengineering,104,B,Bio Trans Phen
9,Terry Johnson,2.7,Bioengineering,104,B-,Bio Trans Phen
5,Terry Johnson,2.3,Bioengineering,104,C+,Bio Trans Phen
2,Terry Johnson,0.7,Bioengineering,104,D-,Bio Trans Phen
2,Sanjay Kumar,4,Bioengineering,110,A+,Biomed Phys For Eng
57,Sanjay Kumar,4,Bioengineering,110,A,Biomed Phys For Eng
10,Sanjay Kumar,3.7,Bioengineering,110,A-,Biomed Phys For Eng
11,Sanjay Kumar,3.3,Bioengineering,110,B+,Biomed Phys For Eng
33,Sanjay Kumar,3,Bioengineering,110,B,Biomed Phys For Eng
2,Sanjay Kumar,2.7,Bioengineering,110,B-,Biomed Phys For Eng
2,Sanjay Kumar,2.3,Bioengineering,110,C+,Biomed Phys For Eng
5,Sanjay Kumar,2,Bioengineering,110,C,Biomed Phys For Eng
1,Sanjay Kumar,1,Bioengineering,110,D,Biomed Phys For Eng
1,Sanjay Kumar,,Bioengineering,110,Pass,Biomed Phys For Eng
1,Mohammad Mofrad,4,Bioengineering,112,A+,Molec Cell Biomech
8,Mohammad Mofrad,4,Bioengineering,112,A,Molec Cell Biomech
7,Mohammad Mofrad,3.7,Bioengineering,112,A-,Molec Cell Biomech
4,Mohammad Mofrad,3.3,Bioengineering,112,B+,Molec Cell Biomech
3,Mohammad Mofrad,3,Bioengineering,112,B,Molec Cell Biomech
1,Mohammad Mofrad,2.7,Bioengineering,112,B-,Molec Cell Biomech
1,Mohammad Mofrad,2.3,Bioengineering,112,C+,Molec Cell Biomech
1,Mohammad Mofrad,0.7,Bioengineering,112,D-,Molec Cell Biomech
1,Mohammad Mofrad,0,Bioengineering,112,F,Molec Cell Biomech
9,Irina Conboy,4,Bioengineering,113,A+,Stem Cells & Tech
12,Irina Conboy,4,Bioengineering,113,A,Stem Cells & Tech
5,Irina Conboy,3.7,Bioengineering,113,A-,Stem Cells & Tech
5,Irina Conboy,3,Bioengineering,113,B,Stem Cells & Tech
3,Irina Conboy,2.7,Bioengineering,113,B-,Stem Cells & Tech
1,Irina Conboy,2,Bioengineering,113,C,Stem Cells & Tech
1,Irina Conboy,1.7,Bioengineering,113,C-,Stem Cells & Tech
1,Irina Conboy,,Bioengineering,113,Pass,Stem Cells & Tech
3,Terry Johnson,4,Bioengineering,115,A+,Cell Bio For Eng
6,Terry Johnson,4,Bioengineering,115,A,Cell Bio For Eng
5,Terry Johnson,3.7,Bioengineering,115,A-,Cell Bio For Eng
7,Terry Johnson,3.3,Bioengineering,115,B+,Cell Bio For Eng
7,Terry Johnson,3,Bioengineering,115,B,Cell Bio For Eng
1,Terry Johnson,2.7,Bioengineering,115,B-,Cell Bio For Eng
1,Terry Johnson,2.3,Bioengineering,115,C+,Cell Bio For Eng
1,Terry Johnson,0.7,Bioengineering,115,D-,Cell Bio For Eng
32,Song Li,4,Bioengineering,116,A,Cell And Tissue Eng
19,Song Li,3.7,Bioengineering,116,A-,Cell And Tissue Eng
5,Song Li,3.3,Bioengineering,116,B+,Cell And Tissue Eng
2,Song Li,3,Bioengineering,116,B,Cell And Tissue Eng
1,Song Li,2.3,Bioengineering,116,C+,Cell And Tissue Eng
9,Lisa Pruitt,4,Bioengineering,C117,A,Struct Asp Biomater
9,Lisa Pruitt,3.7,Bioengineering,C117,A-,Struct Asp Biomater
8,Lisa Pruitt,3.3,Bioengineering,C117,B+,Struct Asp Biomater
3,Lisa Pruitt,3,Bioengineering,C117,B,Struct Asp Biomater
3,Luke Lee; Megan Dueck,4,Bioengineering,121L,A+,Biomems Bionano Lab
9,Luke Lee; Megan Dueck,4,Bioengineering,121L,A,Biomems Bionano Lab
1,Luke Lee; Megan Dueck,3.7,Bioengineering,121L,A-,Biomems Bionano Lab
2,Luke Lee; Megan Dueck,3,Bioengineering,121L,B,Biomems Bionano Lab
1,Luke Lee; Megan Dueck,2.7,Bioengineering,121L,B-,Biomems Bionano Lab
1,Luke Lee; Megan Dueck,4,Bioengineering,121L,A+,Biomems Bionano Lab
6,Luke Lee; Megan Dueck,4,Bioengineering,121L,A,Biomems Bionano Lab
5,Luke Lee; Megan Dueck,3.7,Bioengineering,121L,A-,Biomems Bionano Lab
2,Luke Lee; Megan Dueck,3.3,Bioengineering,121L,B+,Biomems Bionano Lab
2,Luke Lee; Megan Dueck,3,Bioengineering,121L,B,Biomems Bionano Lab
4,John Anderson,4,Bioengineering,140L,A,Synth Bio Lab
3,John Anderson,3.7,Bioengineering,140L,A-,Synth Bio Lab
2,John Anderson,3.3,Bioengineering,140L,B+,Synth Bio Lab
1,John Anderson,3,Bioengineering,140L,B,Synth Bio Lab
5,John Anderson,2.7,Bioengineering,140L,B-,Synth Bio Lab
1,John Anderson,1.7,Bioengineering,140L,C-,Synth Bio Lab
2,Teresa Head-Gordon,4,Bioengineering,143,A+,Comp Methods In Bio
6,Teresa Head-Gordon,4,Bioengineering,143,A,Comp Methods In Bio
6,Teresa Head-Gordon,3.7,Bioengineering,143,A-,Comp Methods In Bio
3,Teresa Head-Gordon,3.3,Bioengineering,143,B+,Comp Methods In Bio
1,Teresa Head-Gordon,2.3,Bioengineering,143,C+,Comp Methods In Bio
2,Teresa Head-Gordon,2,Bioengineering,143,C,Comp Methods In Bio
1,Teresa Head-Gordon,1.3,Bioengineering,143,D+,Comp Methods In Bio
1,Stephen Derenzo,4,Bioengineering,C145M,A,Intr Micro Interf L
1,Stephen Derenzo,3.7,Bioengineering,C145M,A-,Intr Micro Interf L
1,Stephen Derenzo,0.7,Bioengineering,C145M,D-,Intr Micro Interf L
5,Amy Herr,4,Bioengineering,151,A,Micro/Nano Bioe
2,Amy Herr,3.7,Bioengineering,151,A-,Micro/Nano Bioe
1,Amy Herr,2.3,Bioengineering,151,C+,Micro/Nano Bioe
1,Adam Arkin,4,Bioengineering,H194,A+,Hon Undergrad Res
1,Adam Arkin,4,Bioengineering,H194,A,Hon Undergrad Res
1,Amy Herr,4,Bioengineering,H194,A,Hon Undergrad Res
5,Steven Conolly,4,Bioengineering,H194,A,Hon Undergrad Res
1,Kevin Healy,4,Bioengineering,H194,A,Hon Undergrad Res
1,Ian Holmes,4,Bioengineering,H194,A+,Hon Undergrad Res
1,Luke Lee,4,Bioengineering,H194,A+,Hon Undergrad Res
2,Luke Lee,4,Bioengineering,H194,A,Hon Undergrad Res
1,Song Li,4,Bioengineering,H194,A,Hon Undergrad Res
2,Song Li,3.7,Bioengineering,H194,A-,Hon Undergrad Res
6,Dorian Liepmann,4,Bioengineering,H194,A,Hon Undergrad Res
1,Dorian Liepmann,3,Bioengineering,H194,B,Hon Undergrad Res
1,Jay Keasling,4,Bioengineering,H194,A,Hon Undergrad Res
2,Mohammad Mofrad,4,Bioengineering,H194,A,Hon Undergrad Res
1,Mohammad Mofrad,3.7,Bioengineering,H194,A-,Hon Undergrad Res
1,David Rempel,4,Bioengineering,H194,A,Hon Undergrad Res
1,David Rempel,3.7,Bioengineering,H194,A-,Hon Undergrad Res
3,John Anderson,4,Bioengineering,H194,A,Hon Undergrad Res
1,Clifton Schor,4,Bioengineering,H194,A+,Hon Undergrad Res
1,Kenneth Goldberg,3.7,Bioengineering,H194,A-,Hon Undergrad Res
1,Lin He,4,Bioengineering,H194,A+,Hon Undergrad Res
1,Carolyn Bertozzi,4,Bioengineering,H194,A,Hon Undergrad Res
1,Diana Bautista,4,Bioengineering,H194,A+,Hon Undergrad Res
1,Astar Winoto,4,Bioengineering,H194,A,Hon Undergrad Res
1,Rebecca Heald,4,Bioengineering,H194,A+,Hon Undergrad Res
1,Christine Wildsoet,3.3,Bioengineering,H194,B+,Hon Undergrad Res
2,Megan Dueck,4,Bioengineering,H194,A,Hon Undergrad Res
2,Steven Conolly,4,Bioengineering,196,A,Hon Underg Des Res
1,Teresa Head-Gordon,4,Bioengineering,196,A,Hon Underg Des Res
1,Amy Herr,4,Bioengineering,196,A,Hon Underg Des Res
1,Luke Lee,4,Bioengineering,196,A+,Hon Underg Des Res
1,Luke Lee,4,Bioengineering,196,A,Hon Underg Des Res
2,Luke Lee,3,Bioengineering,196,B,Hon Underg Des Res
1,Song Li,3.7,Bioengineering,196,A-,Hon Underg Des Res
2,Dorian Liepmann,4,Bioengineering,196,A+,Hon Underg Des Res
4,Dorian Liepmann,4,Bioengineering,196,A,Hon Underg Des Res
1,Dorian Liepmann,2.7,Bioengineering,196,B-,Hon Underg Des Res
1,Dorian Liepmann,,Bioengineering,196,Pass,Hon Underg Des Res
2,Irina Conboy,4,Bioengineering,196,A,Hon Underg Des Res
1,Irina Conboy,3,Bioengineering,196,B,Hon Underg Des Res
4,Mohammad Mofrad,4,Bioengineering,196,A,Hon Underg Des Res
1,Seung-Wuk Lee,4,Bioengineering,196,A,Hon Underg Des Res
1,Sanjay Kumar,4,Bioengineering,196,A,Hon Underg Des Res
3,David Rempel,4,Bioengineering,196,A,Hon Underg Des Res
1,John Anderson,4,Bioengineering,196,A+,Hon Underg Des Res
1,John Anderson,4,Bioengineering,196,A,Hon Underg Des Res
1,John Anderson,,Bioengineering,196,Pass,Hon Underg Des Res
3,Megan Dueck,4,Bioengineering,196,A,Hon Underg Des Res
1,John Flannery,4,Bioengineering,196,A,Hon Underg Des Res
1,Yang Dan,4,Bioengineering,196,A,Hon Underg Des Res
1,David Auslander,4,Bioengineering,196,A,Hon Underg Des Res
1,Lisa Pruitt,4,Bioengineering,196,A,Hon Underg Des Res
1,David Zusman,4,Bioengineering,196,A+,Hon Underg Des Res
24,Irina Conboy,,Bioengineering,198,Pass,Directed Group Stdy
5,Irina Conboy,,Bioengineering,198,Pass,Directed Group Stdy
14,Irina Conboy,,Bioengineering,198,Pass,Directed Group Stdy
11,Irina Conboy,,Bioengineering,198,Pass,Directed Group Stdy
1,Irina Conboy,,Bioengineering,198,Not Pass,Directed Group Stdy
5,Dorian Liepmann,,Bioengineering,198,Pass,Directed Group Stdy
5,Dorian Liepmann,,Bioengineering,198,Pass,Directed Group Stdy
1,Dorian Liepmann,,Bioengineering,198,Pass,Directed Group Stdy
7,Irina Conboy,,Bioengineering,198,Pass,Directed Group Stdy
1,Kimmen Sjolander,,Bioengineering,198,Pass,Directed Group Stdy
1,Sanjay Kumar,,Bioengineering,198,Pass,Directed Group Stdy
2,Seung-Wuk Lee,,Bioengineering,198,Pass,Directed Group Stdy
1,John Anderson,,Bioengineering,199,Pass,Superv Indep Study
1,Kevin Healy,,Bioengineering,199,Pass,Superv Indep Study
1,Ian Holmes,,Bioengineering,199,Pass,Superv Indep Study
5,Dorian Liepmann,,Bioengineering,199,Pass,Superv Indep Study
1,Irina Conboy,,Bioengineering,199,Pass,Superv Indep Study
2,Seung-Wuk Lee,,Bioengineering,199,Pass,Superv Indep Study
1,Qing Zhong,,Bioengineering,199,Pass,Superv Indep Study
1,Lu Chen,,Bioengineering,199,Pass,Superv Indep Study
1,Robert Full,,Bioengineering,199,Pass,Superv Indep Study
57,Sanjay Kumar,,Bioengineering,200,Pass,Grad Grp Intro Sem
3,Mohammad Mofrad,4,Bioengineering,215,A,Mod Cell Mec:Dyn Cy
1,Mohammad Mofrad,,Bioengineering,215,Pass,Mod Cell Mec:Dyn Cy
1,Irina Conboy; Michael Conboy,4,Bioengineering,C218,A+,Stem Cell & Dir Org
3,Irina Conboy; Michael Conboy,4,Bioengineering,C218,A,Stem Cell & Dir Org
2,Irina Conboy; Michael Conboy,3.3,Bioengineering,C218,B+,Stem Cell & Dir Org
5,Irina Conboy; Michael Conboy,3,Bioengineering,C218,B,Stem Cell & Dir Org
1,Irina Conboy; Michael Conboy,,Bioengineering,C218,Pass,Stem Cell & Dir Org
1,Teresa Head-Gordon,4,Bioengineering,243,A+,Comp Meth Bio
5,Teresa Head-Gordon,4,Bioengineering,243,A,Comp Meth Bio
1,Teresa Head-Gordon,2,Bioengineering,243,C,Comp Meth Bio
1,Teresa Head-Gordon,0,Bioengineering,243,F,Comp Meth Bio
11,Amy Herr,4,Bioengineering,251,A,Micro/Nano Bioe
4,Amy Herr,3.7,Bioengineering,251,A-,Micro/Nano Bioe
1,Amy Herr,3.3,Bioengineering,251,B+,Micro/Nano Bioe
2,Steven Conolly,4,Bioengineering,265,A+,Prin Magnet Res Img
3,Steven Conolly,4,Bioengineering,265,A,Prin Magnet Res Img
4,Steven Conolly,3.7,Bioengineering,265,A-,Prin Magnet Res Img
2,Steven Conolly,3.3,Bioengineering,265,B+,Prin Magnet Res Img
4,Steven Conolly,3,Bioengineering,265,B,Prin Magnet Res Img
4,David Rempel,4,Bioengineering,C279,A,Occup Biomechanics
1,David Rempel,3.7,Bioengineering,C279,A-,Occup Biomechanics
1,David Rempel,3.3,Bioengineering,C279,B+,Occup Biomechanics
2,David Rempel,,Bioengineering,C279,Pass,Occup Biomechanics
7,Seung-Wuk Lee,4,Bioengineering,C280,A+,Intro Nano-Sci&Eng
1,Seung-Wuk Lee,4,Bioengineering,C280,A,Intro Nano-Sci&Eng
1,Seung-Wuk Lee,3,Bioengineering,C280,B,Intro Nano-Sci&Eng
2,Tony Keaveny,,Bioengineering,C290D,Pass,Adv Tech Commun
2,Adam Arkin,,Bioengineering,298,Pass,Group Sem/Research
4,Steven Conolly,,Bioengineering,298,Pass,Group Sem/Research
2,Amy Herr,,Bioengineering,298,Pass,Group Sem/Research
2,Amy Herr,,Bioengineering,298,Pass,Group Sem/Research
1,Kevin Healy,,Bioengineering,298,Pass,Group Sem/Research
1,Ian Holmes,,Bioengineering,298,Pass,Group Sem/Research
6,Luke Lee,,Bioengineering,298,Pass,Group Sem/Research
3,Song Li,,Bioengineering,298,Pass,Group Sem/Research
2,Dorian Liepmann,,Bioengineering,298,Pass,Group Sem/Research
13,Teresa Head-Gordon,,Bioengineering,298,Pass,Group Sem/Research
1,Teresa Head-Gordon,,Bioengineering,298,Pass,Group Sem/Research
1,David Schaffer,,Bioengineering,298,Pass,Group Sem/Research
2,Irina Conboy,,Bioengineering,298,Pass,Group Sem/Research
7,Mohammad Mofrad,,Bioengineering,298,Pass,Group Sem/Research
5,Sanjay Kumar,,Bioengineering,298,Pass,Group Sem/Research
3,John Anderson,,Bioengineering,298,Pass,Group Sem/Research
2,John Anderson,,Bioengineering,298,Pass,Group Sem/Research
4,Adam Arkin,,Bioengineering,299,Pass,Indiv Stud Research
1,Thomas Budinger,,Bioengineering,299,Pass,Indiv Stud Research
3,Steven Conolly,,Bioengineering,299,Pass,Indiv Stud Research
8,Daniel Fletcher,,Bioengineering,299,Pass,Indiv Stud Research
3,Teresa Head-Gordon,,Bioengineering,299,Pass,Indiv Stud Research
2,Kevin Healy,,Bioengineering,299,Pass,Indiv Stud Research
9,Luke Lee,,Bioengineering,299,Pass,Indiv Stud Research
1,Luke Lee,,Bioengineering,299,Not Pass,Indiv Stud Research
5,Song Li,,Bioengineering,299,Pass,Indiv Stud Research
34,Dorian Liepmann,,Bioengineering,299,Pass,Indiv Stud Research
3,Amy Herr,,Bioengineering,299,Pass,Indiv Stud Research
2,Irina Conboy,,Bioengineering,299,Pass,Indiv Stud Research
7,Mohammad Mofrad,,Bioengineering,299,Pass,Indiv Stud Research
4,Sanjay Kumar,,Bioengineering,299,Pass,Indiv Stud Research
2,David Rempel,,Bioengineering,299,Pass,Indiv Stud Research
3,Seung-Wuk Lee,,Bioengineering,299,Pass,Indiv Stud Research
3,John Anderson,,Bioengineering,299,Pass,Indiv Stud Research
6,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,4,Biology,1A,A+,General Biology Lec
94,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,4,Biology,1A,A,General Biology Lec
30,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,3.7,Biology,1A,A-,General Biology Lec
63,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,3.3,Biology,1A,B+,General Biology Lec
85,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,3,Biology,1A,B,General Biology Lec
42,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,2.7,Biology,1A,B-,General Biology Lec
112,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,2.3,Biology,1A,C+,General Biology Lec
80,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,2,Biology,1A,C,General Biology Lec
61,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,1.7,Biology,1A,C-,General Biology Lec
13,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,1.3,Biology,1A,D+,General Biology Lec
17,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,1,Biology,1A,D,General Biology Lec
12,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,0.7,Biology,1A,D-,General Biology Lec
27,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,0,Biology,1A,F,General Biology Lec
2,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,,Biology,1A,Pass,General Biology Lec
6,Fred Wilt; Gary Firestone; Jasper Rine; Michael Meighan,,Biology,1A,Not Pass,General Biology Lec
7,Jasper Rine; Michael Meighan,4,Biology,1AL,A+,General Biology Lab
101,Jasper Rine; Michael Meighan,4,Biology,1AL,A,General Biology Lab
79,Jasper Rine; Michael Meighan,3.7,Biology,1AL,A-,General Biology Lab
53,Jasper Rine; Michael Meighan,3.3,Biology,1AL,B+,General Biology Lab
80,Jasper Rine; Michael Meighan,3,Biology,1AL,B,General Biology Lab
46,Jasper Rine; Michael Meighan,2.7,Biology,1AL,B-,General Biology Lab
94,Jasper Rine; Michael Meighan,2.3,Biology,1AL,C+,General Biology Lab
81,Jasper Rine; Michael Meighan,2,Biology,1AL,C,General Biology Lab
29,Jasper Rine; Michael Meighan,1.7,Biology,1AL,C-,General Biology Lab
4,Jasper Rine; Michael Meighan,1.3,Biology,1AL,D+,General Biology Lab
7,Jasper Rine; Michael Meighan,1,Biology,1AL,D,General Biology Lab
8,Jasper Rine; Michael Meighan,0.7,Biology,1AL,D-,General Biology Lab
9,Jasper Rine; Michael Meighan,0,Biology,1AL,F,General Biology Lab
4,Jasper Rine; Michael Meighan,,Biology,1AL,Pass,General Biology Lab
7,Jasper Rine; Michael Meighan,,Biology,1AL,Not Pass,General Biology Lab
7,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,4,Biology,1B,A+,General Biology
81,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,4,Biology,1B,A,General Biology
46,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,3.7,Biology,1B,A-,General Biology
82,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,3.3,Biology,1B,B+,General Biology
192,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,3,Biology,1B,B,General Biology
53,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,2.7,Biology,1B,B-,General Biology
103,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,2.3,Biology,1B,C+,General Biology
50,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,2,Biology,1B,C,General Biology
30,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,1.7,Biology,1B,C-,General Biology
24,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,1,Biology,1B,D,General Biology
6,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,0,Biology,1B,F,General Biology
5,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,,Biology,1B,Pass,General Biology
1,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,,Biology,1B,Pass,General Biology
4,John Huelsenbeck; Lewis Feldman; Mike Moser; Vincent Resh,,Biology,1B,Not Pass,General Biology
2,Daniel Zilberman; Michael Shapira,4,Biology,11,A+,Intr Sci Living Org
7,Daniel Zilberman; Michael Shapira,4,Biology,11,A,Intr Sci Living Org
9,Daniel Zilberman; Michael Shapira,3.7,Biology,11,A-,Intr Sci Living Org
12,Daniel Zilberman; Michael Shapira,3.3,Biology,11,B+,Intr Sci Living Org
11,Daniel Zilberman; Michael Shapira,3,Biology,11,B,Intr Sci Living Org
9,Daniel Zilberman; Michael Shapira,2.7,Biology,11,B-,Intr Sci Living Org
3,Daniel Zilberman; Michael Shapira,2.3,Biology,11,C+,Intr Sci Living Org
6,Daniel Zilberman; Michael Shapira,2,Biology,11,C,Intr Sci Living Org
4,Daniel Zilberman; Michael Shapira,1.7,Biology,11,C-,Intr Sci Living Org
2,Daniel Zilberman; Michael Shapira,1.3,Biology,11,D+,Intr Sci Living Org
7,Daniel Zilberman; Michael Shapira,1,Biology,11,D,Intr Sci Living Org
4,Daniel Zilberman; Michael Shapira,0.7,Biology,11,D-,Intr Sci Living Org
1,Daniel Zilberman; Michael Shapira,0,Biology,11,F,Intr Sci Living Org
11,Daniel Zilberman; Michael Shapira,,Biology,11,Pass,Intr Sci Living Org
3,Daniel Zilberman; Michael Shapira,,Biology,11,Not Pass,Intr Sci Living Org
2,Daniel Zilberman; Joyce Cueto; Michael Shapira,4,Biology,11L,A+,Lab For Biology 11
2,Daniel Zilberman; Joyce Cueto; Michael Shapira,4,Biology,11L,A,Lab For Biology 11
7,Daniel Zilberman; Joyce Cueto; Michael Shapira,3.7,Biology,11L,A-,Lab For Biology 11
1,Daniel Zilberman; Joyce Cueto; Michael Shapira,3.3,Biology,11L,B+,Lab For Biology 11
1,Daniel Zilberman; Joyce Cueto; Michael Shapira,2.7,Biology,11L,B-,Lab For Biology 11
1,Daniel Zilberman; Joyce Cueto; Michael Shapira,0,Biology,11L,F,Lab For Biology 11
1,Daniel Zilberman; Joyce Cueto; Michael Shapira,,Biology,11L,Not Pass,Lab For Biology 11
3,Daniel Zilberman; Lindsay Waldrop; Michael Shapira,4,Biology,11L,A,Lab For Biology 11
1,Daniel Zilberman; Lindsay Waldrop; Michael Shapira,3.7,Biology,11L,A-,Lab For Biology 11
1,Daniel Zilberman; Lindsay Waldrop; Michael Shapira,3.3,Biology,11L,B+,Lab For Biology 11
1,Daniel Zilberman; Lindsay Waldrop; Michael Shapira,3,Biology,11L,B,Lab For Biology 11
1,Daniel Zilberman; Lindsay Waldrop; Michael Shapira,0,Biology,11L,F,Lab For Biology 11
1,Daniel Zilberman; Lindsay Waldrop; Michael Shapira,,Biology,11L,Not Pass,Lab For Biology 11
2,Daniel Zilberman; Joyce Cueto; Michael Shapira,4,Biology,11L,A+,Lab For Biology 11
3,Daniel Zilberman; Joyce Cueto; Michael Shapira,4,Biology,11L,A,Lab For Biology 11
5,Daniel Zilberman; Joyce Cueto; Michael Shapira,3.7,Biology,11L,A-,Lab For Biology 11
1,Daniel Zilberman; Joyce Cueto; Michael Shapira,3,Biology,11L,B,Lab For Biology 11
1,Daniel Zilberman; Joyce Cueto; Michael Shapira,2.7,Biology,11L,B-,Lab For Biology 11
1,Daniel Zilberman; Joyce Cueto; Michael Shapira,,Biology,11L,Not Pass,Lab For Biology 11
13,Ehud Isacoff,,Biophysics,292,Pass,Research
19,Daniel Fletcher; Haw Yang,,Biophysics,293B,Pass,Research Seminar
1,Jacob Dalton,4,Buddhist Studies,C114,A,Tibetan Buddhism
