Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
1,Mariska Kriek,0,Astronomy,7A,Letter Grade,Intro Astrophysics
5,Mariska Kriek,,Astronomy,7A,Non-Letter Grade,Intro Astrophysics
4,Leo Blitz,4,Astronomy,10,Letter Grade,General Astronomy
18,Leo Blitz,4,Astronomy,10,Letter Grade,General Astronomy
20,Leo Blitz,3.7,Astronomy,10,Letter Grade,General Astronomy
11,Leo Blitz,3.3,Astronomy,10,Letter Grade,General Astronomy
16,Leo Blitz,3,Astronomy,10,Letter Grade,General Astronomy
8,Leo Blitz,2.7,Astronomy,10,Letter Grade,General Astronomy
4,Leo Blitz,2.3,Astronomy,10,Letter Grade,General Astronomy
2,Leo Blitz,2,Astronomy,10,Letter Grade,General Astronomy
2,Leo Blitz,1.7,Astronomy,10,Letter Grade,General Astronomy
1,Leo Blitz,1,Astronomy,10,Letter Grade,General Astronomy
1,Leo Blitz,0,Astronomy,10,Letter Grade,General Astronomy
57,Leo Blitz,,Astronomy,10,Non-Letter Grade,General Astronomy
5,Leo Blitz,,Astronomy,10,Non-Letter Grade,General Astronomy
9,Geoffrey Marcy,4,Astronomy,C12,Letter Grade,The Planets
8,Geoffrey Marcy,3.7,Astronomy,C12,Letter Grade,The Planets
17,Geoffrey Marcy,3.3,Astronomy,C12,Letter Grade,The Planets
20,Geoffrey Marcy,3,Astronomy,C12,Letter Grade,The Planets
5,Geoffrey Marcy,2.7,Astronomy,C12,Letter Grade,The Planets
2,Geoffrey Marcy,2.3,Astronomy,C12,Letter Grade,The Planets
14,Geoffrey Marcy,2,Astronomy,C12,Letter Grade,The Planets
53,Geoffrey Marcy,,Astronomy,C12,Non-Letter Grade,The Planets
2,Charles Marshall; Eliot Quataert,4,Astronomy,C13,Letter Grade,Origins Big Bang
15,Charles Marshall; Eliot Quataert,4,Astronomy,C13,Letter Grade,Origins Big Bang
6,Charles Marshall; Eliot Quataert,3.7,Astronomy,C13,Letter Grade,Origins Big Bang
6,Charles Marshall; Eliot Quataert,3.3,Astronomy,C13,Letter Grade,Origins Big Bang
5,Charles Marshall; Eliot Quataert,3,Astronomy,C13,Letter Grade,Origins Big Bang
2,Charles Marshall; Eliot Quataert,2.7,Astronomy,C13,Letter Grade,Origins Big Bang
1,Charles Marshall; Eliot Quataert,2,Astronomy,C13,Letter Grade,Origins Big Bang
25,Charles Marshall; Eliot Quataert,,Astronomy,C13,Non-Letter Grade,Origins Big Bang
4,Charles Marshall; Eliot Quataert,,Astronomy,C13,Non-Letter Grade,Origins Big Bang
29,Alexei Filippenko,,Astronomy,84,Non-Letter Grade,Sophomore Seminar
11,Geoffrey Marcy,,Astronomy,98,Non-Letter Grade,Directed Group Stdy
1,Geoffrey Marcy,,Astronomy,98,Non-Letter Grade,Directed Group Stdy
13,James Graham,,Astronomy,98,Non-Letter Grade,Directed Group Stdy
2,James Graham,4,Astronomy,120,Letter Grade,Opt & Ir Astro Lab
2,James Graham,4,Astronomy,120,Letter Grade,Opt & Ir Astro Lab
2,James Graham,3.7,Astronomy,120,Letter Grade,Opt & Ir Astro Lab
2,James Graham,3.3,Astronomy,120,Letter Grade,Opt & Ir Astro Lab
3,James Graham,3,Astronomy,120,Letter Grade,Opt & Ir Astro Lab
3,James Graham,2.7,Astronomy,120,Letter Grade,Opt & Ir Astro Lab
1,James Graham,2.3,Astronomy,120,Letter Grade,Opt & Ir Astro Lab
1,James Graham,2,Astronomy,120,Letter Grade,Opt & Ir Astro Lab
4,James Graham,1.7,Astronomy,120,Letter Grade,Opt & Ir Astro Lab
1,James Graham,1,Astronomy,120,Letter Grade,Opt & Ir Astro Lab
1,James Graham,,Astronomy,120,Non-Letter Grade,Opt & Ir Astro Lab
1,James Graham,,Astronomy,120,Non-Letter Grade,Opt & Ir Astro Lab
1,Eliot Quataert,4,Astronomy,160,Letter Grade,Stellar Physics
2,Eliot Quataert,4,Astronomy,160,Letter Grade,Stellar Physics
2,Eliot Quataert,3.7,Astronomy,160,Letter Grade,Stellar Physics
1,Eliot Quataert,3.3,Astronomy,160,Letter Grade,Stellar Physics
3,Eliot Quataert,3,Astronomy,160,Letter Grade,Stellar Physics
3,Eliot Quataert,2.7,Astronomy,160,Letter Grade,Stellar Physics
1,Eliot Quataert,2.3,Astronomy,160,Letter Grade,Stellar Physics
1,Eliot Quataert,2,Astronomy,160,Letter Grade,Stellar Physics
2,Eliot Quataert,1.7,Astronomy,160,Letter Grade,Stellar Physics
1,Eliot Quataert,,Astronomy,160,Non-Letter Grade,Stellar Physics
1,Eliot Quataert,,Astronomy,H195,Non-Letter Grade,Spec Study Hon Cand
10,Geoffrey Marcy,,Astronomy,198,Non-Letter Grade,Directed Group Stdy
1,Geoffrey Marcy,,Astronomy,198,Non-Letter Grade,Directed Group Stdy
8,James Graham,,Astronomy,198,Non-Letter Grade,Directed Group Stdy
1,Steven Stahler,,Astronomy,199,Non-Letter Grade,Superv Indep Study
6,Alexei Filippenko,,Astronomy,199,Non-Letter Grade,Superv Indep Study
1,James Graham,,Astronomy,199,Non-Letter Grade,Superv Indep Study
1,Carl Heiles,,Astronomy,199,Non-Letter Grade,Superv Indep Study
3,Geoffrey Marcy,,Astronomy,199,Non-Letter Grade,Superv Indep Study
3,Aaron Parsons,,Astronomy,199,Non-Letter Grade,Superv Indep Study
1,Mariska Kriek,,Astronomy,199,Non-Letter Grade,Superv Indep Study
5,Chung-Pei Ma,4,Astronomy,C202,Letter Grade,Astroph Fluid Dynam
1,Chung-Pei Ma,3.3,Astronomy,C202,Letter Grade,Astroph Fluid Dynam
4,James Graham,4,Astronomy,203,Letter Grade,Astrophy Techniques
1,Aaron Parsons,3.7,Astronomy,C207,Letter Grade,Rad Proc In Astron
1,Aaron Parsons,,Astronomy,C207,Non-Letter Grade,Rad Proc In Astron
1,Martin White,4,Astronomy,C228,Letter Grade,Extra Astro & Cosmo
2,Martin White,4,Astronomy,C228,Letter Grade,Extra Astro & Cosmo
1,Martin White,3.7,Astronomy,C228,Letter Grade,Extra Astro & Cosmo
1,Martin White,3.3,Astronomy,C228,Letter Grade,Extra Astro & Cosmo
3,Eugene Chiang,4,Astronomy,250,Letter Grade,Spec Top Astrophys
6,Eugene Chiang,4,Astronomy,250,Letter Grade,Spec Top Astrophys
1,Eugene Chiang,3.7,Astronomy,250,Letter Grade,Spec Top Astrophys
4,Eugene Chiang,3.3,Astronomy,250,Letter Grade,Spec Top Astrophys
2,Eugene Chiang,3,Astronomy,250,Letter Grade,Spec Top Astrophys
2,Eugene Chiang,,Astronomy,250,Non-Letter Grade,Spec Top Astrophys
2,Eugene Chiang,,Astronomy,250,Non-Letter Grade,Spec Top Astrophys
2,Eliot Quataert,,Astronomy,C285,Non-Letter Grade,Theor Astrophys Sem
3,Imke De Pater,,Astronomy,290A,Non-Letter Grade,Introd Current Res
3,Martin White,,Astronomy,C290C,Non-Letter Grade,Cosmology
7,Alfred Glassgold; Paul Kalas,,Astronomy,292,Non-Letter Grade,Seminar
1,Chung-Pei Ma; Mariska Kriek,,Astronomy,292,Non-Letter Grade,Seminar
2,Chung-Pei Ma; Mariska Kriek,,Astronomy,292,Non-Letter Grade,Seminar
2,Leo Blitz,,Astronomy,292,Non-Letter Grade,Seminar
7,Alexei Filippenko,,Astronomy,292,Non-Letter Grade,Seminar
1,Alexei Filippenko,,Astronomy,292,Non-Letter Grade,Seminar
1,Burkhard Militzer; Eugene Chiang,,Astronomy,C292,Non-Letter Grade,Planetary Sci Sem
4,Burkhard Militzer; Eugene Chiang,,Astronomy,C292,Non-Letter Grade,Planetary Sci Sem
1,Burkhard Militzer; Eugene Chiang,,Astronomy,C292,Non-Letter Grade,Planetary Sci Sem
1,Mariska Kriek,,Astronomy,298,Non-Letter Grade,Directed Group Stud
1,Eliot Quataert,,Astronomy,298,Non-Letter Grade,Directed Group Stud
2,Leo Blitz,,Astronomy,299,Non-Letter Grade,Adv Study:  Research
1,Steven Boggs,,Astronomy,299,Non-Letter Grade,Adv Study:  Research
1,Eugene Chiang,4,Astronomy,299,Letter Grade,Adv Study:  Research
1,James Graham,4,Astronomy,299,Letter Grade,Adv Study:  Research
1,Imke De Pater,4,Astronomy,299,Letter Grade,Adv Study:  Research
1,Alexei Filippenko,4,Astronomy,299,Letter Grade,Adv Study:  Research
2,Carl Heiles,,Astronomy,299,Non-Letter Grade,Adv Study:  Research
1,Mariska Kriek,,Astronomy,299,Non-Letter Grade,Adv Study:  Research
1,Chung-Pei Ma,4,Astronomy,299,Letter Grade,Adv Study:  Research
1,Chung-Pei Ma,,Astronomy,299,Non-Letter Grade,Adv Study:  Research
2,Geoffrey Marcy,4,Astronomy,299,Letter Grade,Adv Study:  Research
1,Geoffrey Marcy,,Astronomy,299,Non-Letter Grade,Adv Study:  Research
2,Christopher Mckee,,Astronomy,299,Non-Letter Grade,Adv Study:  Research
1,Peter Nugent,4,Astronomy,299,Letter Grade,Adv Study:  Research
2,Peter Nugent,,Astronomy,299,Non-Letter Grade,Adv Study:  Research
3,Eliot Quataert,,Astronomy,299,Non-Letter Grade,Adv Study:  Research
1,Aaron Parsons,4,Astronomy,299,Letter Grade,Adv Study:  Research
1,Aaron Parsons,,Astronomy,299,Non-Letter Grade,Adv Study:  Research
2,Uros Seljak,,Astronomy,299,Non-Letter Grade,Adv Study:  Research
2,Imke De Pater,,Astronomy,375,Non-Letter Grade,Instruct Techniques
5,Imke De Pater,,Astronomy,375,Non-Letter Grade,Instruct Techniques
2,Amitabha Basu,4,Bengali,101A,Letter Grade,Intermed Bengali
2,Amitabha Basu,3.7,Bengali,101A,Letter Grade,Intermed Bengali
9,Dmitry Livdan,4,Berk-Columbia Exec MBA,203,Letter Grade,Finance
11,Dmitry Livdan,4,Berk-Columbia Exec MBA,203,Letter Grade,Finance
13,Dmitry Livdan,3.7,Berk-Columbia Exec MBA,203,Letter Grade,Finance
11,Dmitry Livdan,3.3,Berk-Columbia Exec MBA,203,Letter Grade,Finance
11,Dmitry Livdan,3,Berk-Columbia Exec MBA,203,Letter Grade,Finance
12,Dmitry Livdan,2.7,Berk-Columbia Exec MBA,203,Letter Grade,Finance
2,Dmitry Livdan,2.3,Berk-Columbia Exec MBA,203,Letter Grade,Finance
1,Dmitry Livdan,2,Berk-Columbia Exec MBA,203,Letter Grade,Finance
7,Dana Carney,4,Berk-Columbia Exec MBA,205,Letter Grade,Effective Orgs
20,Dana Carney,4,Berk-Columbia Exec MBA,205,Letter Grade,Effective Orgs
9,Dana Carney,3.7,Berk-Columbia Exec MBA,205,Letter Grade,Effective Orgs
13,Dana Carney,3.3,Berk-Columbia Exec MBA,205,Letter Grade,Effective Orgs
17,Dana Carney,3,Berk-Columbia Exec MBA,205,Letter Grade,Effective Orgs
2,Dana Carney,2,Berk-Columbia Exec MBA,205,Letter Grade,Effective Orgs
1,Dana Carney,1.7,Berk-Columbia Exec MBA,205,Letter Grade,Effective Orgs
8,Steven Huff,4,Berk-Columbia Exec MBA,206,Letter Grade,Marketing
25,Steven Huff,3.7,Berk-Columbia Exec MBA,206,Letter Grade,Marketing
19,Steven Huff,3.3,Berk-Columbia Exec MBA,206,Letter Grade,Marketing
17,Steven Huff,3,Berk-Columbia Exec MBA,206,Letter Grade,Marketing
8,Suneel Udpa,4,Berk-Columbia Exec MBA,222,Letter Grade,Fin Info Analysis
7,Suneel Udpa,3.7,Berk-Columbia Exec MBA,222,Letter Grade,Fin Info Analysis
9,Suneel Udpa,3.3,Berk-Columbia Exec MBA,222,Letter Grade,Fin Info Analysis
5,Suneel Udpa,3,Berk-Columbia Exec MBA,222,Letter Grade,Fin Info Analysis
1,Suneel Udpa,2.7,Berk-Columbia Exec MBA,222,Letter Grade,Fin Info Analysis
2,Jennifer Chatman,4,Berk-Columbia Exec MBA,256,Letter Grade,Leadership
3,Jennifer Chatman,4,Berk-Columbia Exec MBA,256,Letter Grade,Leadership
5,Jennifer Chatman,3.7,Berk-Columbia Exec MBA,256,Letter Grade,Leadership
5,Jennifer Chatman,3.3,Berk-Columbia Exec MBA,256,Letter Grade,Leadership
5,Jennifer Chatman,3,Berk-Columbia Exec MBA,256,Letter Grade,Leadership
4,Andrew Isaacs,4,Berk-Columbia Exec MBA,290T,Letter Grade,Topics In Inno/Des
6,Andrew Isaacs,3.7,Berk-Columbia Exec MBA,290T,Letter Grade,Topics In Inno/Des
4,Andrew Isaacs,3.3,Berk-Columbia Exec MBA,290T,Letter Grade,Topics In Inno/Des
1,Andrew Isaacs,3,Berk-Columbia Exec MBA,290T,Letter Grade,Topics In Inno/Des
1,J Villas-Boas,4,Berk-Columbia Exec MBA,293,Letter Grade,Individual Study
1,J Villas-Boas,4,Berk-Columbia Exec MBA,293,Letter Grade,Individual Study
1,Toby Stuart,4,Berk-Columbia Exec MBA,293,Letter Grade,Individual Study
1,Sarah Tasker,4,Berk-Columbia Exec MBA,293,Letter Grade,Individual Study
1,Laura Kray,4,Berk-Columbia Exec MBA,293,Letter Grade,Individual Study
1,Toby Stuart,4,Berk-Columbia Exec MBA,293,Letter Grade,Individual Study
1,Toby Stuart,4,Berk-Columbia Exec MBA,293,Letter Grade,Individual Study
1,Paul Tiffany,4,Berk-Columbia Exec MBA,293,Letter Grade,Individual Study
1,Paul Tiffany,4,Berk-Columbia Exec MBA,293,Letter Grade,Individual Study
6,Maura O'Neill,4,Berk-Columbia Exec MBA,295D,Letter Grade,New Venture Finance
15,Maura O'Neill,3.7,Berk-Columbia Exec MBA,295D,Letter Grade,New Venture Finance
6,Maura O'Neill,3.3,Berk-Columbia Exec MBA,295D,Letter Grade,New Venture Finance
3,Maura O'Neill,3,Berk-Columbia Exec MBA,295D,Letter Grade,New Venture Finance
1,Maura O'Neill,2.3,Berk-Columbia Exec MBA,295D,Letter Grade,New Venture Finance
66,Toby Stuart,,Berk-Columbia Exec MBA,295T,Non-Letter Grade,Spec Topic Entrepre
2,Mark Rittenberg,4,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
4,Mark Rittenberg,3.7,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
3,Mark Rittenberg,3.3,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
1,Amy Gershkoff,4,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
8,Amy Gershkoff,3.7,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
3,Amy Gershkoff,3.3,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
9,Amy Gershkoff,3,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
3,Kellie Mcelhaney; Robert Neher,4,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
1,Kellie Mcelhaney; Robert Neher,3.7,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
2,Kellie Mcelhaney; Robert Neher,3.3,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
3,Kellie Mcelhaney,4,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
1,Kellie Mcelhaney,3.7,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
5,Kellie Mcelhaney,3.3,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
4,Kellie Mcelhaney,3,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
66,Teck Ho,,Berk-Columbia Exec MBA,296,Non-Letter Grade,Topics In Bus Adm
1,Paul Tiffany,4,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
1,Paul Tiffany,4,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
11,Paul Tiffany,3.7,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
3,Paul Tiffany,3.3,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
4,Peter Goodson,4,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
13,Peter Goodson,3.7,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
9,Peter Goodson,3.3,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
6,Peter Goodson,3,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
6,Peter Goodson,2.7,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
1,Paul Tiffany,4,Berk-Columbia Exec MBA,296,Letter Grade,Topics In Bus Adm
5,Terry Johnson,4,Bioengineering,10,Letter Grade,Intro/Biomed Engin
91,Terry Johnson,4,Bioengineering,10,Letter Grade,Intro/Biomed Engin
9,Terry Johnson,3.7,Bioengineering,10,Letter Grade,Intro/Biomed Engin
1,Terry Johnson,3.3,Bioengineering,10,Letter Grade,Intro/Biomed Engin
3,Terry Johnson,3,Bioengineering,10,Letter Grade,Intro/Biomed Engin
3,Terry Johnson,2.7,Bioengineering,10,Letter Grade,Intro/Biomed Engin
1,Terry Johnson,2.3,Bioengineering,10,Letter Grade,Intro/Biomed Engin
1,Terry Johnson,1.3,Bioengineering,10,Letter Grade,Intro/Biomed Engin
1,Terry Johnson,,Bioengineering,10,Non-Letter Grade,Intro/Biomed Engin
1,Terry Johnson,,Bioengineering,10,Non-Letter Grade,Intro/Biomed Engin
213,Terry Johnson,,Bioengineering,24,Non-Letter Grade,Aspects Of Bioeng
6,Terry Johnson,,Bioengineering,24,Non-Letter Grade,Aspects Of Bioeng
1,Kevin Healy,,Bioengineering,98,Non-Letter Grade,Directed Group Stdy
5,Dorian Liepmann,,Bioengineering,98,Non-Letter Grade,Directed Group Stdy
7,Kevin Healy,,Bioengineering,98,Non-Letter Grade,Directed Group Stdy
1,Kevin Healy,,Bioengineering,98,Non-Letter Grade,Directed Group Stdy
3,Kevin Healy,,Bioengineering,98,Non-Letter Grade,Directed Group Stdy
1,Steven Conolly,,Bioengineering,99,Non-Letter Grade,Superv Indep Study
2,Kevin Healy,,Bioengineering,99,Non-Letter Grade,Superv Indep Study
1,Luke Lee,,Bioengineering,99,Non-Letter Grade,Superv Indep Study
7,Dorian Liepmann,,Bioengineering,99,Non-Letter Grade,Superv Indep Study
2,John Dueber,,Bioengineering,99,Non-Letter Grade,Superv Indep Study
1,Liwei Lin,,Bioengineering,99,Non-Letter Grade,Superv Indep Study
8,Teresa Head-Gordon,4,Bioengineering,100,Letter Grade,Ethics In Sci & Eng
53,Teresa Head-Gordon,4,Bioengineering,100,Letter Grade,Ethics In Sci & Eng
7,Teresa Head-Gordon,3.7,Bioengineering,100,Letter Grade,Ethics In Sci & Eng
1,Teresa Head-Gordon,3.3,Bioengineering,100,Letter Grade,Ethics In Sci & Eng
1,Teresa Head-Gordon,3,Bioengineering,100,Letter Grade,Ethics In Sci & Eng
1,Teresa Head-Gordon,2.7,Bioengineering,100,Letter Grade,Ethics In Sci & Eng
23,Teresa Head-Gordon,,Bioengineering,100,Non-Letter Grade,Ethics In Sci & Eng
1,Teresa Head-Gordon,,Bioengineering,100,Non-Letter Grade,Ethics In Sci & Eng
6,Song Li,4,Bioengineering,102,Letter Grade,Biomech Anal & Dsgn
27,Song Li,4,Bioengineering,102,Letter Grade,Biomech Anal & Dsgn
16,Song Li,3.7,Bioengineering,102,Letter Grade,Biomech Anal & Dsgn
10,Song Li,3.3,Bioengineering,102,Letter Grade,Biomech Anal & Dsgn
6,Song Li,3,Bioengineering,102,Letter Grade,Biomech Anal & Dsgn
1,Song Li,2.7,Bioengineering,102,Letter Grade,Biomech Anal & Dsgn
1,Song Li,2.3,Bioengineering,102,Letter Grade,Biomech Anal & Dsgn
1,Song Li,2,Bioengineering,102,Letter Grade,Biomech Anal & Dsgn
2,Irina Conboy,4,Bioengineering,113,Letter Grade,Stem Cells & Tech
4,Irina Conboy,4,Bioengineering,113,Letter Grade,Stem Cells & Tech
7,Irina Conboy,3.7,Bioengineering,113,Letter Grade,Stem Cells & Tech
1,Irina Conboy,3.3,Bioengineering,113,Letter Grade,Stem Cells & Tech
4,Irina Conboy,3,Bioengineering,113,Letter Grade,Stem Cells & Tech
6,Irina Conboy,2.7,Bioengineering,113,Letter Grade,Stem Cells & Tech
2,Irina Conboy,2,Bioengineering,113,Letter Grade,Stem Cells & Tech
1,Irina Conboy,1.7,Bioengineering,113,Letter Grade,Stem Cells & Tech
1,Irina Conboy,1,Bioengineering,113,Letter Grade,Stem Cells & Tech
1,Hayley Lam,4,Bioengineering,115,Letter Grade,Cell Bio For Eng
14,Hayley Lam,4,Bioengineering,115,Letter Grade,Cell Bio For Eng
10,Hayley Lam,3.7,Bioengineering,115,Letter Grade,Cell Bio For Eng
5,Hayley Lam,3.3,Bioengineering,115,Letter Grade,Cell Bio For Eng
1,Hayley Lam,3,Bioengineering,115,Letter Grade,Cell Bio For Eng
3,Shyam Patel,4,Bioengineering,C118,Letter Grade,Biolog Perf Mats
7,Shyam Patel,4,Bioengineering,C118,Letter Grade,Biolog Perf Mats
7,Shyam Patel,3.7,Bioengineering,C118,Letter Grade,Biolog Perf Mats
4,Shyam Patel,3.3,Bioengineering,C118,Letter Grade,Biolog Perf Mats
9,Shyam Patel,3,Bioengineering,C118,Letter Grade,Biolog Perf Mats
7,Shyam Patel,2.7,Bioengineering,C118,Letter Grade,Biolog Perf Mats
4,Shyam Patel,2.3,Bioengineering,C118,Letter Grade,Biolog Perf Mats
1,Shyam Patel,2,Bioengineering,C118,Letter Grade,Biolog Perf Mats
1,Tony Keaveny,4,Bioengineering,C119,Letter Grade,Orthop Biomech
4,Tony Keaveny,3.7,Bioengineering,C119,Letter Grade,Orthop Biomech
3,Tony Keaveny,3.3,Bioengineering,C119,Letter Grade,Orthop Biomech
4,Tony Keaveny,3,Bioengineering,C119,Letter Grade,Orthop Biomech
1,Tony Keaveny,2.7,Bioengineering,C119,Letter Grade,Orthop Biomech
1,Tony Keaveny,2.3,Bioengineering,C119,Letter Grade,Orthop Biomech
1,Tony Keaveny,,Bioengineering,C119,Non-Letter Grade,Orthop Biomech
2,Dorian Liepmann,4,Bioengineering,121L,Letter Grade,Biomems Bionano Lab
8,Dorian Liepmann,4,Bioengineering,121L,Letter Grade,Biomems Bionano Lab
4,Dorian Liepmann,3.7,Bioengineering,121L,Letter Grade,Biomems Bionano Lab
2,Dorian Liepmann,3.3,Bioengineering,121L,Letter Grade,Biomems Bionano Lab
1,Ruzena Bajcsy,4,Bioengineering,C125,Letter Grade,Intro To Robotics
3,Ruzena Bajcsy,4,Bioengineering,C125,Letter Grade,Intro To Robotics
1,Ruzena Bajcsy,3.7,Bioengineering,C125,Letter Grade,Intro To Robotics
1,Ruzena Bajcsy,3.3,Bioengineering,C125,Letter Grade,Intro To Robotics
1,Ruzena Bajcsy,3,Bioengineering,C125,Letter Grade,Intro To Robotics
1,Ruzena Bajcsy,1.7,Bioengineering,C125,Letter Grade,Intro To Robotics
1,John Anderson,4,Bioengineering,132,Letter Grade,Genetic Devices
5,John Anderson,4,Bioengineering,132,Letter Grade,Genetic Devices
3,John Anderson,3.7,Bioengineering,132,Letter Grade,Genetic Devices
4,John Anderson,3.3,Bioengineering,132,Letter Grade,Genetic Devices
5,John Anderson,3,Bioengineering,132,Letter Grade,Genetic Devices
5,John Anderson,2.7,Bioengineering,132,Letter Grade,Genetic Devices
1,John Anderson,2.3,Bioengineering,132,Letter Grade,Genetic Devices
5,John Dueber,4,Bioengineering,140L,Letter Grade,Synth Bio Lab
2,John Dueber,3.7,Bioengineering,140L,Letter Grade,Synth Bio Lab
1,John Dueber,2.7,Bioengineering,140L,Letter Grade,Synth Bio Lab
1,John Dueber,2.3,Bioengineering,140L,Letter Grade,Synth Bio Lab
1,John Dueber,2,Bioengineering,140L,Letter Grade,Synth Bio Lab
1,Kimmen Sjolander,4,Bioengineering,C144,Letter Grade,Intro To Pro Infor
4,Kimmen Sjolander,4,Bioengineering,C144,Letter Grade,Intro To Pro Infor
1,Kimmen Sjolander,3.7,Bioengineering,C144,Letter Grade,Intro To Pro Infor
5,Kimmen Sjolander,3.3,Bioengineering,C144,Letter Grade,Intro To Pro Infor
1,Kimmen Sjolander,3,Bioengineering,C144,Letter Grade,Intro To Pro Infor
3,Kimmen Sjolander,2.7,Bioengineering,C144,Letter Grade,Intro To Pro Infor
1,Kimmen Sjolander,1.7,Bioengineering,C144,Letter Grade,Intro To Pro Infor
1,Kimmen Sjolander,1,Bioengineering,C144,Letter Grade,Intro To Pro Infor
1,Kimmen Sjolander,,Bioengineering,C144,Non-Letter Grade,Intro To Pro Infor
1,Kimmen Sjolander; Michael Cole,4,Bioengineering,C144L,Letter Grade,Protein Infomat Lab
1,Kimmen Sjolander; Michael Cole,4,Bioengineering,C144L,Letter Grade,Protein Infomat Lab
1,Kimmen Sjolander; Michael Cole,3.7,Bioengineering,C144L,Letter Grade,Protein Infomat Lab
2,Kimmen Sjolander; Michael Cole,3,Bioengineering,C144L,Letter Grade,Protein Infomat Lab
1,Kimmen Sjolander; Michael Cole,1.7,Bioengineering,C144L,Letter Grade,Protein Infomat Lab
1,Kimmen Sjolander; Michael Cole,0,Bioengineering,C144L,Letter Grade,Protein Infomat Lab
1,Kimmen Sjolander; Michael Cole,4,Bioengineering,C144L,Letter Grade,Protein Infomat Lab
1,Kimmen Sjolander; Michael Cole,3.7,Bioengineering,C144L,Letter Grade,Protein Infomat Lab
1,Kimmen Sjolander; Michael Cole,3.3,Bioengineering,C144L,Letter Grade,Protein Infomat Lab
2,Kimmen Sjolander; Michael Cole,3,Bioengineering,C144L,Letter Grade,Protein Infomat Lab
1,Kimmen Sjolander; Michael Cole,1,Bioengineering,C144L,Letter Grade,Protein Infomat Lab
3,Adam Arkin,4,Bioengineering,147,Letter Grade,Prin Of Syn Bio
1,Adam Arkin,4,Bioengineering,147,Letter Grade,Prin Of Syn Bio
2,Adam Arkin,3.7,Bioengineering,147,Letter Grade,Prin Of Syn Bio
1,Adam Arkin,3.3,Bioengineering,147,Letter Grade,Prin Of Syn Bio
2,Adam Arkin,3,Bioengineering,147,Letter Grade,Prin Of Syn Bio
1,Adam Arkin,2.7,Bioengineering,147,Letter Grade,Prin Of Syn Bio
1,Adam Arkin,2.3,Bioengineering,147,Letter Grade,Prin Of Syn Bio
1,Adam Arkin,1.7,Bioengineering,147,Letter Grade,Prin Of Syn Bio
1,Adam Arkin,0.7,Bioengineering,147,Letter Grade,Prin Of Syn Bio
1,Adam Arkin,,Bioengineering,147,Non-Letter Grade,Prin Of Syn Bio
4,Seung-Wuk Lee,4,Bioengineering,150,Letter Grade,Intro To Bio & Bion
21,Seung-Wuk Lee,4,Bioengineering,150,Letter Grade,Intro To Bio & Bion
12,Seung-Wuk Lee,3.3,Bioengineering,150,Letter Grade,Intro To Bio & Bion
7,Seung-Wuk Lee,3,Bioengineering,150,Letter Grade,Intro To Bio & Bion
1,Seung-Wuk Lee,,Bioengineering,150,Non-Letter Grade,Intro To Bio & Bion
10,Gerard Marriott,4,Bioengineering,163,Letter Grade,Prin Of Molec & Cel
8,Gerard Marriott,3.7,Bioengineering,163,Letter Grade,Prin Of Molec & Cel
2,Gerard Marriott,3.3,Bioengineering,163,Letter Grade,Prin Of Molec & Cel
2,Gerard Marriott,3,Bioengineering,163,Letter Grade,Prin Of Molec & Cel
3,Steven Conolly,4,Bioengineering,C165,Letter Grade,Med Img Sig & S
4,Steven Conolly,4,Bioengineering,C165,Letter Grade,Med Img Sig & S
2,Steven Conolly,3.7,Bioengineering,C165,Letter Grade,Med Img Sig & S
5,Steven Conolly,3.3,Bioengineering,C165,Letter Grade,Med Img Sig & S
2,Steven Conolly,3,Bioengineering,C165,Letter Grade,Med Img Sig & S
1,Steven Conolly,2.7,Bioengineering,C165,Letter Grade,Med Img Sig & S
