Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Nm,Course Title Nm
2,Roger Falcone,,Applied Science & Tech,299,Pass,Individual Research
1,Jeffrey Bokor,,Applied Science & Tech,299,Pass,Individual Research
1,David Steigmann,,Applied Science & Tech,299,Pass,Individual Research
2,Albert Pisano,,Applied Science & Tech,299,Pass,Individual Research
1,Hartmut Haeffner,,Applied Science & Tech,299,Pass,Individual Research
2,Alessandra Lanzara,,Applied Science & Tech,299,Pass,Individual Research
2,Constance Chang-Hasnain,,Applied Science & Tech,299,Pass,Individual Research
3,Mohammad Mofrad,,Applied Science & Tech,299,Pass,Individual Research
1,Ali Javey,,Applied Science & Tech,299,Pass,Individual Research
7,Xiang Zhang,,Applied Science & Tech,299,Pass,Individual Research
1,James Siegrist,,Applied Science & Tech,299,Pass,Individual Research
1,Andrew Neureuther,,Applied Science & Tech,299,Pass,Individual Research
1,Ashok Gadgil,,Applied Science & Tech,299,Pass,Individual Research
1,Jonathan Wurtele,,Applied Science & Tech,299,Pass,Individual Research
2,Phillip Colella,,Applied Science & Tech,299,Pass,Individual Research
2,Jeffrey Reimer,,Applied Science & Tech,299,Pass,Individual Research
1,Laura Waller,,Applied Science & Tech,299,Pass,Individual Research
1,Fiona Doyle,,Applied Science & Tech,299,Pass,Individual Research
8,Elsa Elmahdy; Pei-Chen Tsung,4,Arabic,1A,A,Elementary Arabic
1,Elsa Elmahdy; Pei-Chen Tsung,3.7,Arabic,1A,A-,Elementary Arabic
1,Elsa Elmahdy; Pei-Chen Tsung,2,Arabic,1A,C,Elementary Arabic
1,Elsa Elmahdy; Pei-Chen Tsung,,Arabic,1A,Pass,Elementary Arabic
2,Elsa Elmahdy; Pei-Chen Tsung,,Arabic,1A,Pass,Elementary Arabic
1,Elsa Elmahdy; Pei-Chen Tsung,,Arabic,1A,Not Pass,Elementary Arabic
2,Haitham Mohamed,4,Arabic,1A,A,Elementary Arabic
1,Haitham Mohamed,3.7,Arabic,1A,A-,Elementary Arabic
3,Haitham Mohamed,3.3,Arabic,1A,B+,Elementary Arabic
5,Haitham Mohamed,3,Arabic,1A,B,Elementary Arabic
2,Haitham Mohamed,2.7,Arabic,1A,B-,Elementary Arabic
2,Haitham Mohamed,,Arabic,1A,Pass,Elementary Arabic
1,Haitham Mohamed,,Arabic,1A,Pass,Elementary Arabic
8,Elsa Elmahdy; Friedman Rachel,4,Arabic,1A,A,Elementary Arabic
2,Elsa Elmahdy; Friedman Rachel,3,Arabic,1A,B,Elementary Arabic
1,Elsa Elmahdy; Friedman Rachel,1.7,Arabic,1A,C-,Elementary Arabic
1,Elsa Elmahdy; Friedman Rachel,0,Arabic,1A,F,Elementary Arabic
4,Elsa Elmahdy; Friedman Rachel,,Arabic,1A,Pass,Elementary Arabic
1,Elsa Elmahdy; Friedman Rachel,,Arabic,1A,Not Pass,Elementary Arabic
6,John Hayes,4,Arabic,1A,A,Elementary Arabic
1,John Hayes,3,Arabic,1A,B,Elementary Arabic
2,John Hayes,2,Arabic,1A,C,Elementary Arabic
1,John Hayes,0,Arabic,1A,F,Elementary Arabic
6,John Hayes,,Arabic,1A,Pass,Elementary Arabic
8,Ayelet Even-Nur; Elsa Elmahdy,4,Arabic,1A,A,Elementary Arabic
2,Ayelet Even-Nur; Elsa Elmahdy,3.7,Arabic,1A,A-,Elementary Arabic
1,Ayelet Even-Nur; Elsa Elmahdy,3.3,Arabic,1A,B+,Elementary Arabic
3,Ayelet Even-Nur; Elsa Elmahdy,,Arabic,1A,Pass,Elementary Arabic
9,Anna Cruz; Elsa Elmahdy,4,Arabic,1A,A,Elementary Arabic
5,Anna Cruz; Elsa Elmahdy,3.7,Arabic,1A,A-,Elementary Arabic
1,Anna Cruz; Elsa Elmahdy,3.3,Arabic,1A,B+,Elementary Arabic
1,Anna Cruz; Elsa Elmahdy,,Arabic,1A,Pass,Elementary Arabic
1,Soufiane Chami,4,Arabic,1A,A+,Elementary Arabic
1,Soufiane Chami,4,Arabic,1A,A,Elementary Arabic
3,Soufiane Chami,3.3,Arabic,1A,B+,Elementary Arabic
2,Soufiane Chami,,Arabic,1A,Pass,Elementary Arabic
3,Haitham Mohamed,4,Arabic,1A,A,Elementary Arabic
1,Haitham Mohamed,3.3,Arabic,1A,B+,Elementary Arabic
1,Haitham Mohamed,2.7,Arabic,1A,B-,Elementary Arabic
1,Haitham Mohamed,0,Arabic,1A,F,Elementary Arabic
4,Haitham Mohamed,,Arabic,1A,Pass,Elementary Arabic
1,Haitham Mohamed,,Arabic,1A,Not Pass,Elementary Arabic
3,Hatem Bazian,4,Arabic,20A,A+,Intermediate Arabic
3,Hatem Bazian,4,Arabic,20A,A,Intermediate Arabic
5,Hatem Bazian,3.7,Arabic,20A,A-,Intermediate Arabic
1,Hatem Bazian,3.3,Arabic,20A,B+,Intermediate Arabic
1,Hatem Bazian,3,Arabic,20A,B,Intermediate Arabic
2,Hatem Bazian,,Arabic,20A,Pass,Intermediate Arabic
2,Hatem Bazian,,Arabic,20A,Pass,Intermediate Arabic
8,Elsa Elmahdy,4,Arabic,20A,A,Intermediate Arabic
3,Elsa Elmahdy,3.7,Arabic,20A,A-,Intermediate Arabic
4,Elsa Elmahdy,3.3,Arabic,20A,B+,Intermediate Arabic
1,Elsa Elmahdy,2.7,Arabic,20A,B-,Intermediate Arabic
1,Elsa Elmahdy,,Arabic,20A,Pass,Intermediate Arabic
4,Nasser Al-Khoury,4,Arabic,20A,A,Intermediate Arabic
2,Nasser Al-Khoury,3.7,Arabic,20A,A-,Intermediate Arabic
1,Nasser Al-Khoury,,Arabic,20A,Pass,Intermediate Arabic
1,Nasser Al-Khoury,,Arabic,20A,Not Pass,Intermediate Arabic
6,Hatem Bazian,4,Arabic,100A,A+,Advanced Arabic
9,Hatem Bazian,4,Arabic,100A,A,Advanced Arabic
5,Hatem Bazian,3.7,Arabic,100A,A-,Advanced Arabic
1,Hatem Bazian,3.3,Arabic,100A,B+,Advanced Arabic
1,Hatem Bazian,3,Arabic,100A,B,Advanced Arabic
1,Hatem Bazian,,Arabic,100A,Pass,Advanced Arabic
3,Nathalie Khankan,4,Arabic,111A,A,Survey Of Arab Lit
2,Nathalie Khankan,3.7,Arabic,111A,A-,Survey Of Arab Lit
1,Nathalie Khankan,3.3,Arabic,111A,B+,Survey Of Arab Lit
7,Nathalie Khankan,3,Arabic,111A,B,Survey Of Arab Lit
1,Nathalie Khankan,2,Arabic,111A,C,Survey Of Arab Lit
2,Margaret Larkin,4,Arabic,220,A,Classic Arabic Lit
1,Margaret Larkin,3.7,Arabic,220,A-,Classic Arabic Lit
1,Margaret Larkin,,Arabic,220,Pass,Classic Arabic Lit
5,Jean Bourdier,,Architecture,98,Pass,Directed Group Stdy
9,Dana Buntrock; Jacqueline Lin,,Architecture,98,Pass,Directed Group Stdy
8,Lisa Iwamoto,4,Architecture,100A,A,Fund Of Arch Design
15,Lisa Iwamoto,3.7,Architecture,100A,A-,Fund Of Arch Design
33,Lisa Iwamoto,3.3,Architecture,100A,B+,Fund Of Arch Design
29,Lisa Iwamoto,3,Architecture,100A,B,Fund Of Arch Design
17,Lisa Iwamoto,2.7,Architecture,100A,B-,Fund Of Arch Design
9,Lisa Iwamoto,2.3,Architecture,100A,C+,Fund Of Arch Design
8,Lisa Iwamoto,2,Architecture,100A,C,Fund Of Arch Design
3,Lisa Iwamoto,1.7,Architecture,100A,C-,Fund Of Arch Design
2,Lisa Iwamoto,1.3,Architecture,100A,D+,Fund Of Arch Design
2,Lisa Iwamoto,0,Architecture,100A,F,Fund Of Arch Design
1,Lisa Iwamoto,,Architecture,100A,Pass,Fund Of Arch Design
2,Lisa Iwamoto,,Architecture,100A,Not Pass,Fund Of Arch Design
3,Jean Bourdier,4,Architecture,100C,A+,Arch Design Iii
4,Jean Bourdier,3.7,Architecture,100C,A-,Arch Design Iii
1,Jean Bourdier,3.3,Architecture,100C,B+,Arch Design Iii
3,Rene' Davids,4,Architecture,100C,A+,Arch Design Iii
2,Rene' Davids,4,Architecture,100C,A,Arch Design Iii
3,Rene' Davids,3.7,Architecture,100C,A-,Arch Design Iii
2,Rene' Davids,3.3,Architecture,100C,B+,Arch Design Iii
1,Rene' Davids,3,Architecture,100C,B,Arch Design Iii
1,Rene' Davids,,Architecture,100C,Pass,Arch Design Iii
3,Harrison Fraker,3.7,Architecture,100C,A-,Arch Design Iii
2,Harrison Fraker,3.3,Architecture,100C,B+,Arch Design Iii
3,Harrison Fraker,3,Architecture,100C,B,Arch Design Iii
2,Harrison Fraker,2.7,Architecture,100C,B-,Arch Design Iii
1,Harrison Fraker,2,Architecture,100C,C,Arch Design Iii
4,Danelle Guthrie-Buresh,4,Architecture,100C,A,Arch Design Iii
1,Danelle Guthrie-Buresh,3.7,Architecture,100C,A-,Arch Design Iii
2,Danelle Guthrie-Buresh,3.3,Architecture,100C,B+,Arch Design Iii
4,Danelle Guthrie-Buresh,3,Architecture,100C,B,Arch Design Iii
1,Danelle Guthrie-Buresh,2.7,Architecture,100C,B-,Arch Design Iii
1,Darell Fields,4,Architecture,100C,A,Arch Design Iii
1,Darell Fields,3.7,Architecture,100C,A-,Arch Design Iii
1,Darell Fields,3.3,Architecture,100C,B+,Arch Design Iii
4,Darell Fields,3,Architecture,100C,B,Arch Design Iii
3,Darell Fields,2.7,Architecture,100C,B-,Arch Design Iii
1,Darell Fields,1.7,Architecture,100C,C-,Arch Design Iii
1,Darell Fields,,Architecture,100C,Pass,Arch Design Iii
8,Jill Stoner,4,Architecture,102A,A,Capstone Prep Sem
7,Jill Stoner,3.7,Architecture,102A,A-,Capstone Prep Sem
2,Jill Stoner,3.3,Architecture,102A,B+,Capstone Prep Sem
1,Jill Stoner,3,Architecture,102A,B,Capstone Prep Sem
10,M Ubbelohde,4,Architecture,105,A,Deep Green Design
1,M Ubbelohde,3.7,Architecture,105,A-,Deep Green Design
3,M Ubbelohde,,Architecture,105,Pass,Deep Green Design
7,Johann Nicholas Sagan; Lusi Morhayim,4,Architecture,110AC,A+,Soc/Cult Bas Dsgn
44,Johann Nicholas Sagan; Lusi Morhayim,4,Architecture,110AC,A,Soc/Cult Bas Dsgn
18,Johann Nicholas Sagan; Lusi Morhayim,3.7,Architecture,110AC,A-,Soc/Cult Bas Dsgn
13,Johann Nicholas Sagan; Lusi Morhayim,3.3,Architecture,110AC,B+,Soc/Cult Bas Dsgn
10,Johann Nicholas Sagan; Lusi Morhayim,3,Architecture,110AC,B,Soc/Cult Bas Dsgn
7,Johann Nicholas Sagan; Lusi Morhayim,2.7,Architecture,110AC,B-,Soc/Cult Bas Dsgn
3,Johann Nicholas Sagan; Lusi Morhayim,2.3,Architecture,110AC,C+,Soc/Cult Bas Dsgn
3,Johann Nicholas Sagan; Lusi Morhayim,2,Architecture,110AC,C,Soc/Cult Bas Dsgn
7,Johann Nicholas Sagan; Lusi Morhayim,1.7,Architecture,110AC,C-,Soc/Cult Bas Dsgn
5,Johann Nicholas Sagan; Lusi Morhayim,,Architecture,110AC,Pass,Soc/Cult Bas Dsgn
1,Margaret Dhaemers,4,Architecture,129,A+,Spec Top Digit Des
1,Margaret Dhaemers,4,Architecture,129,A,Spec Top Digit Des
1,Margaret Dhaemers,3.3,Architecture,129,B+,Spec Top Digit Des
2,Steven Doctors,4,Architecture,130,A+,Intr Arch Des Th/Cr
8,Steven Doctors,4,Architecture,130,A,Intr Arch Des Th/Cr
8,Steven Doctors,3.7,Architecture,130,A-,Intr Arch Des Th/Cr
12,Steven Doctors,3.3,Architecture,130,B+,Intr Arch Des Th/Cr
13,Steven Doctors,3,Architecture,130,B,Intr Arch Des Th/Cr
5,Steven Doctors,2.7,Architecture,130,B-,Intr Arch Des Th/Cr
5,Steven Doctors,2.3,Architecture,130,C+,Intr Arch Des Th/Cr
5,Steven Doctors,2,Architecture,130,C,Intr Arch Des Th/Cr
5,Steven Doctors,1.7,Architecture,130,C-,Intr Arch Des Th/Cr
1,Steven Doctors,0,Architecture,130,F,Intr Arch Des Th/Cr
1,Steven Doctors,,Architecture,130,Pass,Intr Arch Des Th/Cr
18,Charles Salter,,Architecture,144,Pass,Intro To Acoustics
1,Charles Salter,,Architecture,144,Pass,Intro To Acoustics
1,Charles Salter,,Architecture,144,Not Pass,Intro To Acoustics
1,R.Gary Black,4,Architecture,150,A+,Intro To Structures
12,R.Gary Black,4,Architecture,150,A,Intro To Structures
15,R.Gary Black,3.7,Architecture,150,A-,Intro To Structures
18,R.Gary Black,3.3,Architecture,150,B+,Intro To Structures
16,R.Gary Black,3,Architecture,150,B,Intro To Structures
26,R.Gary Black,2.7,Architecture,150,B-,Intro To Structures
8,R.Gary Black,2.3,Architecture,150,C+,Intro To Structures
10,R.Gary Black,2,Architecture,150,C,Intro To Structures
2,R.Gary Black,1.7,Architecture,150,C-,Intro To Structures
2,R.Gary Black,1.3,Architecture,150,D+,Intro To Structures
3,R.Gary Black,0,Architecture,150,F,Intro To Structures
2,R.Gary Black,,Architecture,150,Pass,Intro To Structures
6,R.Gary Black,,Architecture,150,Not Pass,Intro To Structures
4,Christopher Downey,4,Architecture,169,A,Spec Top Const Mat
1,Christopher Downey,3.7,Architecture,169,A-,Spec Top Const Mat
2,Christopher Downey,3,Architecture,169,B,Spec Top Const Mat
8,Andrew Shanken,4,Architecture,170A,A,Hist:  Arch&Urbanism
11,Andrew Shanken,3.7,Architecture,170A,A-,Hist:  Arch&Urbanism
26,Andrew Shanken,3.3,Architecture,170A,B+,Hist:  Arch&Urbanism
24,Andrew Shanken,3,Architecture,170A,B,Hist:  Arch&Urbanism
27,Andrew Shanken,2.7,Architecture,170A,B-,Hist:  Arch&Urbanism
12,Andrew Shanken,2.3,Architecture,170A,C+,Hist:  Arch&Urbanism
11,Andrew Shanken,2,Architecture,170A,C,Hist:  Arch&Urbanism
7,Andrew Shanken,1.7,Architecture,170A,C-,Hist:  Arch&Urbanism
2,Andrew Shanken,1,Architecture,170A,D,Hist:  Arch&Urbanism
1,Andrew Shanken,0,Architecture,170A,F,Hist:  Arch&Urbanism
4,Andrew Shanken,,Architecture,170A,Pass,Hist:  Arch&Urbanism
1,Heba Mostafa,4,Architecture,179,A+,Prosem:  Arch Hist
3,Margaret Crawford,4,Architecture,179,A,Prosem:  Arch Hist
4,Margaret Crawford,3.7,Architecture,179,A-,Prosem:  Arch Hist
10,Margaret Crawford,3.3,Architecture,179,B+,Prosem:  Arch Hist
2,Heba Mostafa,4,Architecture,179,A+,Prosem:  Arch Hist
1,Heba Mostafa,4,Architecture,179,A,Prosem:  Arch Hist
7,Jean Bourdier,,Architecture,198,Pass,Directed Group Stdy
8,Dana Buntrock; Jacqueline Lin,,Architecture,198,Pass,Directed Group Stdy
10,Dana Buntrock,,Architecture,198,Pass,Directed Group Stdy
32,Jacob Atherton; Kyle Steinfeld; Raveevarn Choksombatchai,,Architecture,200A,Pass,Intro Arch Std 1
4,Kyle Steinfeld,4,Architecture,200C,A+,Rep Prctic Arch Des
5,Kyle Steinfeld,4,Architecture,200C,A,Rep Prctic Arch Des
4,Kyle Steinfeld,3.7,Architecture,200C,A-,Rep Prctic Arch Des
4,Kyle Steinfeld,3.3,Architecture,200C,B+,Rep Prctic Arch Des
9,Kyle Steinfeld,3,Architecture,200C,B,Rep Prctic Arch Des
3,Kyle Steinfeld,2.7,Architecture,200C,B-,Rep Prctic Arch Des
2,Kyle Steinfeld,2.3,Architecture,200C,C+,Rep Prctic Arch Des
1,Kyle Steinfeld,,Architecture,200C,Pass,Rep Prctic Arch Des
6,Nicholas De Monchaux,4,Architecture,202,A,Grad Option Std
5,Nicholas De Monchaux,3.7,Architecture,202,A-,Grad Option Std
2,Nicholas De Monchaux,3.3,Architecture,202,B+,Grad Option Std
5,Raymond Gastil,4,Architecture,202,A,Grad Option Std
5,Raymond Gastil,3.7,Architecture,202,A-,Grad Option Std
1,Raymond Gastil,3.3,Architecture,202,B+,Grad Option Std
14,Mark Anderson,4,Architecture,202,A,Grad Option Std
6,Laci Videmsky,4,Architecture,202,A,Grad Option Std
2,Laci Videmsky,3.7,Architecture,202,A-,Grad Option Std
2,Laci Videmsky,3.3,Architecture,202,B+,Grad Option Std
1,Laci Videmsky,2,Architecture,202,C,Grad Option Std
9,Jason Young; Melanie Kaba,4,Architecture,202,A,Grad Option Std
1,Jason Young; Melanie Kaba,3.7,Architecture,202,A-,Grad Option Std
2,Jason Young; Melanie Kaba,3.3,Architecture,202,B+,Grad Option Std
3,Jason Young; Melanie Kaba,3,Architecture,202,B,Grad Option Std
1,Jason Young; Melanie Kaba,,Architecture,202,Pass,Grad Option Std
4,David Baker; Gerard Creedon,4,Architecture,202,A,Grad Option Std
4,David Baker; Gerard Creedon,3.7,Architecture,202,A-,Grad Option Std
3,David Baker; Gerard Creedon,3.3,Architecture,202,B+,Grad Option Std
2,David Baker; Gerard Creedon,3,Architecture,202,B,Grad Option Std
1,Renee Chow,4,Architecture,204A,A+,Final Thesis Sem
7,Renee Chow,4,Architecture,204A,A,Final Thesis Sem
1,Renee Chow,3.3,Architecture,204A,B+,Final Thesis Sem
1,Renee Chow,2.7,Architecture,204A,B-,Final Thesis Sem
1,Raveevarn Choksombatchai,4,Architecture,204A,A+,Final Thesis Sem
2,Raveevarn Choksombatchai,4,Architecture,204A,A,Final Thesis Sem
2,Raveevarn Choksombatchai,3.7,Architecture,204A,A-,Final Thesis Sem
2,Raveevarn Choksombatchai,3.3,Architecture,204A,B+,Final Thesis Sem
9,Mark Anderson,4,Architecture,204A,A,Final Thesis Sem
1,Mark Anderson,,Architecture,204A,Pass,Final Thesis Sem
1,Maria Paz Gutierrez,4,Architecture,205A,A+,Studio One:  Fall
2,Maria Paz Gutierrez,4,Architecture,205A,A,Studio One:  Fall
3,Maria Paz Gutierrez,3.7,Architecture,205A,A-,Studio One:  Fall
2,Maria Paz Gutierrez,3.3,Architecture,205A,B+,Studio One:  Fall
32,Padma Maitland; Tom Buresh,,Architecture,207A,Pass,Lecture Colloquium
5,Elizabeth Ogbu,4,Architecture,219,A,Soc/Cult Basis Des
1,Elizabeth Ogbu,3.3,Architecture,219,B+,Soc/Cult Basis Des
1,Elizabeth Ogbu,,Architecture,219,Pass,Soc/Cult Basis Des
1,M Ubbelohde,4,Architecture,238,A+,Dialect Poet/Tech
4,M Ubbelohde,4,Architecture,238,A,Dialect Poet/Tech
1,M Ubbelohde,3.7,Architecture,238,A-,Dialect Poet/Tech
1,Marco Cenzatti,4,Architecture,239,A,Spec Top Thr/Crit
3,Marco Cenzatti,3.7,Architecture,239,A-,Spec Top Thr/Crit
2,Marco Cenzatti,3.3,Architecture,239,B+,Spec Top Thr/Crit
1,Marco Cenzatti,3,Architecture,239,B,Spec Top Thr/Crit
2,Marco Cenzatti,2.7,Architecture,239,B-,Spec Top Thr/Crit
4,Stefano Schiavon,4,Architecture,241,A+,Res Meth Bldg Sci
6,Stefano Schiavon,4,Architecture,241,A,Res Meth Bldg Sci
1,Stefano Schiavon,3.7,Architecture,241,A-,Res Meth Bldg Sci
1,Stefano Schiavon,3.3,Architecture,241,B+,Res Meth Bldg Sci
56,Gail Brager,,Architecture,242,Pass,Sustain Colloqum
46,Gail Brager,,Architecture,242,Pass,Sustain Colloqum
9,Gail Brager,4,Architecture,243,A,Natural Cooling
1,Gail Brager,3.7,Architecture,243,A-,Natural Cooling
4,Charles Salter,4,Architecture,249,A,Phy Envir In Bldgs
1,Charles Salter,3.7,Architecture,249,A-,Phy Envir In Bldgs
1,Charles Salter,3.3,Architecture,249,B+,Phy Envir In Bldgs
1,Charles Salter,,Architecture,249,Pass,Phy Envir In Bldgs
3,Stefano Schiavon,4,Architecture,249,A,Phy Envir In Bldgs
3,Stefano Schiavon,3.7,Architecture,249,A-,Phy Envir In Bldgs
1,Stefano Schiavon,,Architecture,249,Pass,Phy Envir In Bldgs
4,Luisa Caldas,4,Architecture,249,A,Phy Envir In Bldgs
11,R.Gary Black,4,Architecture,256,A,Structure In Studio
1,R.Gary Black,3.3,Architecture,256,B+,Structure In Studio
11,Dana Buntrock,4,Architecture,260,A+,Intro Constrctn Grd
16,Dana Buntrock,4,Architecture,260,A,Intro Constrctn Grd
9,Dana Buntrock,3.7,Architecture,260,A-,Intro Constrctn Grd
5,Dana Buntrock,3.3,Architecture,260,B+,Intro Constrctn Grd
2,Dana Buntrock,3,Architecture,260,B,Intro Constrctn Grd
1,Dana Buntrock,2.7,Architecture,260,B-,Intro Constrctn Grd
4,Rene' Davids,4,Architecture,262,A+,Arch In Detail
3,Rene' Davids,4,Architecture,262,A,Arch In Detail
2,Rene' Davids,3.7,Architecture,262,A-,Arch In Detail
2,Rene' Davids,,Architecture,262,Pass,Arch In Detail
2,Dana Buntrock,4,Architecture,269,A+,Spec Top Const/Mat
1,Dana Buntrock,4,Architecture,269,A,Spec Top Const/Mat
2,Christopher Downey,4,Architecture,269,A,Spec Top Const/Mat
1,Greg Castillo,4,Architecture,270,A+,Hist Of Modern Arch
21,Greg Castillo,4,Architecture,270,A,Hist Of Modern Arch
8,Greg Castillo,3.7,Architecture,270,A-,Hist Of Modern Arch
3,Greg Castillo,3.3,Architecture,270,B+,Hist Of Modern Arch
3,Greg Castillo,3,Architecture,270,B,Hist Of Modern Arch
1,Greg Castillo,,Architecture,270,Pass,Hist Of Modern Arch
2,Greg Castillo,4,Architecture,279,A,Spec Top His Arch
1,Greg Castillo,3,Architecture,279,B,Spec Top His Arch
5,Greg Castillo,,Architecture,279,Pass,Spec Top His Arch
1,Heba Mostafa,4,Architecture,279,A+,Spec Top His Arch
6,Andrew Shanken,4,Architecture,279,A,Spec Top His Arch
1,Andrew Shanken,3.7,Architecture,279,A-,Spec Top His Arch
5,Margaret Crawford,4,Architecture,281,A+,Arch Research Methd
6,Margaret Crawford,4,Architecture,281,A,Arch Research Methd
16,Tom Buresh,,Architecture,298,Pass,Special Group Study
1,Jean Bourdier,0,Architecture,298,F,Special Group Study
1,Jean Bourdier,,Architecture,298,Pass,Special Group Study
4,Renee Chow,,Architecture,298,Pass,Special Group Study
2,Gail Brager,,Architecture,298,Pass,Special Group Study
5,Nezar Alsayyad,4,Architecture,299,A,Individual Study
12,Nezar Alsayyad,,Architecture,299,Pass,Individual Study
2,Gail Brager,,Architecture,299,Pass,Individual Study
1,Andrew Shanken,,Architecture,299,Pass,Individual Study
1,Stefano Schiavon,4,Architecture,299,A,Individual Study
1,Stefano Schiavon,,Architecture,299,Pass,Individual Study
3,Tom Buresh,,Architecture,299,Pass,Individual Study
1,Peter Bosselmann,,Architecture,299,Pass,Individual Study
1,Dana Buntrock,3.7,Architecture,299,A-,Individual Study
1,Dana Buntrock,,Architecture,299,Pass,Individual Study
1,Greg Castillo,4,Architecture,299,A,Individual Study
1,Raveevarn Choksombatchai,3,Architecture,299,B,Individual Study
1,Maria Paz Gutierrez,4,Architecture,299,A,Individual Study
1,Rene' Davids,,Architecture,299,Pass,Individual Study
3,Paul Groth,,Architecture,602,Pass,Indiv Study: Ph.D
1,Gail Brager,,Architecture,602,Pass,Indiv Study: Ph.D
20,John Mcnamara,4,Art Practice,8,A+,Intro Vis Thinking
20,John Mcnamara,4,Art Practice,8,A,Intro Vis Thinking
10,John Mcnamara,3.7,Art Practice,8,A-,Intro Vis Thinking
2,John Mcnamara,3.3,Art Practice,8,B+,Intro Vis Thinking
6,John Mcnamara,3,Art Practice,8,B,Intro Vis Thinking
1,John Mcnamara,2.7,Art Practice,8,B-,Intro Vis Thinking
1,John Mcnamara,2,Art Practice,8,C,Intro Vis Thinking
2,Stephanie Lie,4,Art Practice,12,A+,Lang Of Draw
16,Stephanie Lie,4,Art Practice,12,A,Lang Of Draw
1,Stephanie Lie,3.7,Art Practice,12,A-,Lang Of Draw
1,Stephanie Lie,3.3,Art Practice,12,B+,Lang Of Draw
1,Stephanie Lie,2.7,Art Practice,12,B-,Lang Of Draw
14,Craig Nagasawa,4,Art Practice,12,A,Lang Of Draw
1,Craig Nagasawa,3.3,Art Practice,12,B+,Lang Of Draw
1,Craig Nagasawa,3,Art Practice,12,B,Lang Of Draw
1,Craig Nagasawa,,Art Practice,12,Pass,Lang Of Draw
20,John Mcnamara,4,Art Practice,13,A,Lang Of Painting
2,John Mcnamara,3.7,Art Practice,13,A-,Lang Of Painting
1,John Mcnamara,3.3,Art Practice,13,B+,Lang Of Painting
2,Randy Hussong,4,Art Practice,14,A+,Lang Of Sculpture
13,Randy Hussong,4,Art Practice,14,A,Lang Of Sculpture
1,Randy Hussong,3.7,Art Practice,14,A-,Lang Of Sculpture
2,Randy Hussong,3.3,Art Practice,14,B+,Lang Of Sculpture
1,Randy Hussong,2.7,Art Practice,14,B-,Lang Of Sculpture
4,Erik Scollon,3.7,Art Practice,14,A-,Lang Of Sculpture
4,Erik Scollon,3.3,Art Practice,14,B+,Lang Of Sculpture
2,Erik Scollon,2,Art Practice,14,C,Lang Of Sculpture
1,Erik Scollon,0,Art Practice,14,F,Lang Of Sculpture
1,Erik Scollon,,Art Practice,14,Pass,Lang Of Sculpture
13,Randy Hussong,4,Art Practice,16,A,Intro Printmaking
2,Randy Hussong,3.7,Art Practice,16,A-,Intro Printmaking
3,Randy Hussong,3,Art Practice,16,B,Intro Printmaking
2,Randy Hussong,2.7,Art Practice,16,B-,Intro Printmaking
5,Allan Desouza,4,Art Practice,21,A,Digital Photography
13,Allan Desouza,3.7,Art Practice,21,A-,Digital Photography
1,Allan Desouza,3.3,Art Practice,21,B+,Digital Photography
1,Allan Desouza,3,Art Practice,21,B,Digital Photography
8,Anne Walsh,4,Art Practice,26,A,Digital Video
5,Anne Walsh,3.7,Art Practice,26,A-,Digital Video
1,Anne Walsh,3,Art Practice,26,B,Digital Video
2,Anne Walsh,2,Art Practice,26,C,Digital Video
1,Anne Walsh,,Art Practice,26,Pass,Digital Video
13,Greg Niemeyer,,Art Practice,98,Pass,Directed Group Stdy
8,Greg Niemeyer,,Art Practice,98,Pass,Directed Group Stdy
3,Hertha Wong,,Art Practice,98,Pass,Directed Group Stdy
1,Hertha Wong,,Art Practice,98,Pass,Directed Group Stdy
4,Farley Gwazda; Hertha Wong,,Art Practice,99,Pass,Superv Indep Study
13,Katherine Sherwood,4,Art Practice,102,A,Approaches To Ptng
5,Katherine Sherwood,3.7,Art Practice,102,A-,Approaches To Ptng
3,Katherine Sherwood,3.3,Art Practice,102,B+,Approaches To Ptng
2,Katherine Sherwood,3,Art Practice,102,B,Approaches To Ptng
1,Katherine Sherwood,2.7,Art Practice,102,B-,Approaches To Ptng
1,Katherine Sherwood,2.3,Art Practice,102,C+,Approaches To Ptng
7,Lordy Rodriguez,4,Art Practice,102,A,Approaches To Ptng
8,Lordy Rodriguez,3.7,Art Practice,102,A-,Approaches To Ptng
3,Lordy Rodriguez,3.3,Art Practice,102,B+,Approaches To Ptng
1,Lordy Rodriguez,,Art Practice,102,Pass,Approaches To Ptng
3,Craig Nagasawa,4,Art Practice,117,A+,Drawing Composition
20,Craig Nagasawa,4,Art Practice,117,A,Drawing Composition
3,Indira Morre,4,Art Practice,118,A+,Figure Drawing
14,Indira Morre,4,Art Practice,118,A,Figure Drawing
7,Indira Morre,3.7,Art Practice,118,A-,Figure Drawing
1,Indira Morre,3,Art Practice,118,B,Figure Drawing
2,Jenifer Wofford,4,Art Practice,119,A+,Gpca
6,Jenifer Wofford,4,Art Practice,119,A,Gpca
6,Jenifer Wofford,3.7,Art Practice,119,A-,Gpca
2,Jenifer Wofford,3.3,Art Practice,119,B+,Gpca
2,Jenifer Wofford,3,Art Practice,119,B,Gpca
3,Jenifer Wofford,2.7,Art Practice,119,B-,Gpca
1,Jenifer Wofford,2,Art Practice,119,C,Gpca
